#time,accel_x,accel_y,accel_z
148.148687,0.000000,-222.061783,9104.533087
148.149012,0.000000,-74.020594,8734.430116
148.149336,0.000000,296.082377,9326.594869
148.149661,0.000000,-0.000000,8660.409521
148.149986,-306.438199,444.123565,8734.430116
148.150311,-306.438199,592.164754,8808.450710
148.150636,-536.266849,370.102971,8808.450710
148.150961,-536.266849,74.020594,8956.491898
148.151286,-919.314598,370.102971,8808.450710
148.151610,-995.924147,222.061783,8956.491898
148.151935,-1072.533697,444.123565,9104.533087
148.152260,-1378.971896,-0.000000,9326.594869
148.152585,-1225.752797,-0.000000,9178.553681
148.152910,-1302.362347,148.041188,9326.594869
148.153235,-995.924147,-0.000000,9104.533087
148.153560,-689.485948,-74.020594,9178.553681
148.153885,-383.047749,370.102971,9252.574275
148.154209,-1072.533697,740.205942,9030.512492
148.154534,-383.047749,666.185348,9030.512492
148.154859,-229.828649,592.164754,9178.553681
148.155184,0.000000,592.164754,9104.533087
148.155509,76.609550,740.205942,8512.368333
148.155834,76.609550,-0.000000,9326.594869
148.156159,153.219100,518.144159,9178.553681
148.156484,153.219100,518.144159,9326.594869
148.156808,0.000000,740.205942,9178.553681
148.157133,153.219100,740.205942,9474.636058
148.157458,76.609550,666.185348,9252.574275
148.157783,0.000000,222.061783,8882.471304
148.158108,0.000000,-0.000000,9696.697840
148.158433,306.438199,-444.123565,9400.615463
148.158758,459.657299,-0.000000,9474.636058
148.159083,383.047749,-0.000000,9548.656652
148.159407,612.876398,-0.000000,9770.718434
148.159732,842.705048,-0.000000,9844.739029
148.160057,919.314598,222.061783,9178.553681
148.160382,995.924147,148.041188,9400.615463
148.160707,1149.143247,222.061783,9178.553681
148.161032,1455.581446,222.061783,9104.533087
148.161357,459.657299,518.144159,8734.430116
148.161682,919.314598,444.123565,9178.553681
148.162006,612.876398,-0.000000,9104.533087
148.162331,306.438199,-0.000000,9178.553681
148.162656,229.828649,-0.000000,9030.512492
148.162981,919.314598,-444.123565,9844.739029
148.163306,0.000000,-370.102971,10066.800811
148.163631,-1072.533697,-370.102971,9548.656652
148.163956,-842.705048,-296.082377,9548.656652
148.164281,-842.705048,-370.102971,9474.636058
148.164605,-766.095498,-222.061783,9326.594869
148.164930,-1072.533697,-0.000000,8956.491898
148.165255,-766.095498,-444.123565,8808.450710
148.165580,-995.924147,-0.000000,8586.388927
148.165905,-842.705048,-296.082377,8216.285956
148.166230,-919.314598,-0.000000,8438.347739
148.166555,-766.095498,-148.041188,8882.471304
148.166879,-766.095498,-0.000000,8660.409521
148.167204,-842.705048,148.041188,8808.450710
148.167529,-995.924147,-0.000000,8956.491898
148.167854,-1072.533697,-444.123565,9030.512492
148.168179,-842.705048,222.061783,9178.553681
148.168504,-1072.533697,-0.000000,8586.388927
148.168829,-1225.752797,-0.000000,8512.368333
148.169154,-1302.362347,296.082377,8734.430116
148.169478,-1149.143247,296.082377,8734.430116
148.169803,-1225.752797,222.061783,8586.388927
148.170128,-1225.752797,370.102971,9030.512492
148.170453,-842.705048,148.041188,9252.574275
148.170778,-1072.533697,148.041188,9326.594869
148.171103,-689.485948,444.123565,9326.594869
148.171428,-459.657299,370.102971,9252.574275
148.171753,-229.828649,592.164754,9178.553681
148.172077,-459.657299,814.226536,9400.615463
148.172402,229.828649,740.205942,9030.512492
148.172727,306.438199,666.185348,8882.471304
148.173052,766.095498,1036.288319,8956.491898
148.173377,536.266849,1110.308913,9104.533087
148.173702,383.047749,1110.308913,9178.553681
148.174027,383.047749,1110.308913,9326.594869
148.174352,459.657299,1406.391290,9548.656652
148.174676,383.047749,592.164754,9770.718434
148.175001,-229.828649,962.267725,10288.862594
148.175326,229.828649,740.205942,10288.862594
148.175651,0.000000,666.185348,9622.677246
148.175976,0.000000,592.164754,10066.800811
148.176301,229.828649,814.226536,9696.697840
148.176626,0.000000,370.102971,9400.615463
148.176951,229.828649,888.247130,9326.594869
148.177275,459.657299,814.226536,9548.656652
148.177600,-306.438199,962.267725,9696.697840
148.177925,153.219100,888.247130,9326.594869
148.178250,76.609550,666.185348,9474.636058
148.178575,229.828649,518.144159,9622.677246
148.178900,76.609550,740.205942,9030.512492
148.179225,383.047749,296.082377,9548.656652
148.179549,0.000000,370.102971,9326.594869
148.179874,-919.314598,592.164754,9474.636058
148.180199,-383.047749,444.123565,9178.553681
148.180524,-459.657299,148.041188,9104.533087
148.180849,-689.485948,-0.000000,9252.574275
148.181174,-842.705048,-222.061783,9178.553681
148.181499,-536.266849,-0.000000,9030.512492
148.181824,-1378.971896,296.082377,9030.512492
148.182148,-459.657299,-518.144159,9252.574275
148.182473,-1072.533697,-222.061783,9104.533087
148.182798,-1072.533697,-0.000000,8882.471304
148.183123,-766.095498,-370.102971,8808.450710
148.183448,-766.095498,-518.144159,8808.450710
148.183773,-689.485948,-222.061783,9104.533087
148.184098,-229.828649,-740.205942,8956.491898
148.184423,-383.047749,-370.102971,8364.327145
148.184747,-229.828649,-592.164754,8734.430116
148.185072,-306.438199,-740.205942,9030.512492
148.185397,-383.047749,-0.000000,8586.388927
148.185722,-229.828649,-222.061783,8808.450710
148.186047,0.000000,-888.247130,8956.491898
148.186372,229.828649,-222.061783,8808.450710
148.186697,306.438199,-370.102971,8512.368333
148.187022,536.266849,-222.061783,8882.471304
148.187346,306.438199,-0.000000,8660.409521
148.187671,229.828649,-0.000000,8882.471304
148.187996,306.438199,-222.061783,8586.388927
148.188321,153.219100,-0.000000,8734.430116
148.188646,229.828649,-370.102971,9178.553681
148.188971,-306.438199,-0.000000,9474.636058
148.189296,229.828649,518.144159,9104.533087
148.189621,76.609550,-0.000000,9252.574275
148.189945,229.828649,-148.041188,9474.636058
148.190270,0.000000,296.082377,9104.533087
148.190595,0.000000,-74.020594,9252.574275
148.190920,-459.657299,-296.082377,9178.553681
148.191245,-229.828649,370.102971,9326.594869
148.191570,-153.219100,-222.061783,9178.553681
148.191895,-383.047749,518.144159,9030.512492
148.192220,-536.266849,444.123565,9400.615463
148.192545,-383.047749,296.082377,9622.677246
148.192870,-612.876398,296.082377,9474.636058
148.193195,-536.266849,592.164754,9326.594869
148.193520,-766.095498,666.185348,9548.656652
148.193845,-229.828649,740.205942,9696.697840
148.194169,-536.266849,740.205942,9400.615463
148.194494,-459.657299,592.164754,9474.636058
148.194819,-689.485948,814.226536,9178.553681
148.195144,-612.876398,814.226536,9474.636058
148.195469,-842.705048,518.144159,9400.615463
148.195794,-612.876398,962.267725,9474.636058
148.196119,-536.266849,370.102971,9252.574275
148.196444,-766.095498,1036.288319,9696.697840
148.196768,-919.314598,740.205942,9474.636058
148.197093,-919.314598,666.185348,9622.677246
148.197418,-919.314598,296.082377,9400.615463
148.197743,-995.924147,666.185348,9252.574275
148.198068,-383.047749,518.144159,9252.574275
148.198393,-919.314598,1036.288319,9474.636058
148.198718,-459.657299,1110.308913,9104.533087
148.199043,-306.438199,666.185348,9030.512492
148.199367,-306.438199,814.226536,8956.491898
148.199692,0.000000,740.205942,8734.430116
148.200017,229.828649,518.144159,9326.594869
148.200342,-229.828649,296.082377,9252.574275
148.200667,-229.828649,592.164754,9474.636058
148.200992,-229.828649,296.082377,9252.574275
148.201317,0.000000,814.226536,9030.512492
148.201642,-229.828649,740.205942,9030.512492
148.201966,-229.828649,370.102971,9030.512492
148.202291,0.000000,296.082377,8734.430116
148.202616,0.000000,296.082377,8512.368333
148.202941,0.000000,-222.061783,8882.471304
148.203266,76.609550,-0.000000,9400.615463
148.203591,-153.219100,-74.020594,8660.409521
148.203916,-229.828649,-0.000000,9104.533087
148.204241,229.828649,-0.000000,9104.533087
148.204565,76.609550,296.082377,9178.553681
148.204890,383.047749,518.144159,9400.615463
148.205215,76.609550,740.205942,9178.553681
148.205540,766.095498,-0.000000,9030.512492
148.205865,459.657299,592.164754,9178.553681
148.206190,306.438199,592.164754,8734.430116
148.206515,0.000000,296.082377,8808.450710
148.206840,0.000000,-0.000000,9178.553681
148.207164,0.000000,296.082377,9474.636058
148.207489,76.609550,-74.020594,9252.574275
148.207814,-459.657299,666.185348,9400.615463
148.208139,-383.047749,-296.082377,9696.697840
148.208464,-536.266849,-222.061783,9548.656652
148.208789,-153.219100,-0.000000,9326.594869
148.209114,-383.047749,148.041188,9252.574275
148.209439,-306.438199,-0.000000,9474.636058
148.209763,0.000000,-0.000000,9178.553681
148.210088,-459.657299,-0.000000,8956.491898
148.210413,-383.047749,296.082377,9326.594869
148.210738,-459.657299,-0.000000,9400.615463
148.211063,-229.828649,-0.000000,9252.574275
148.211388,0.000000,-0.000000,9400.615463
148.211713,0.000000,-0.000000,9696.697840
148.212038,76.609550,-222.061783,9770.718434
148.212362,-229.828649,-296.082377,9474.636058
148.212687,76.609550,-0.000000,9474.636058
148.213012,0.000000,-0.000000,9178.553681
148.213337,76.609550,-0.000000,9104.533087
148.213662,0.000000,-0.000000,8882.471304
148.213987,0.000000,-0.000000,9104.533087
148.214312,229.828649,-148.041188,8882.471304
148.214637,-459.657299,-74.020594,9400.615463
148.214961,-229.828649,-222.061783,9400.615463
148.215286,0.000000,-370.102971,9326.594869
148.215611,153.219100,-592.164754,9400.615463
148.215936,0.000000,-296.082377,9326.594869
148.216261,229.828649,-444.123565,9326.594869
148.216586,76.609550,-370.102971,9326.594869
148.216911,459.657299,-148.041188,9030.512492
148.217236,689.485948,-222.061783,8734.430116
148.217560,153.219100,-0.000000,8808.450710
148.217885,306.438199,296.082377,8660.409521
148.218210,229.828649,444.123565,8586.388927
148.218535,76.609550,518.144159,8734.430116
148.218860,0.000000,148.041188,8660.409521
148.219185,-76.609550,-148.041188,8956.491898
148.219510,-689.485948,222.061783,9400.615463
148.219835,-842.705048,-74.020594,9400.615463
148.220159,-842.705048,-0.000000,9326.594869
148.220484,-995.924147,-0.000000,9104.533087
148.220809,-1302.362347,296.082377,8808.450710
148.221134,-1225.752797,222.061783,8956.491898
148.221459,-1302.362347,148.041188,8586.388927
148.221784,-1378.971896,1184.329507,9030.512492
148.222109,-1302.362347,888.247130,8882.471304
148.222434,-1072.533697,1184.329507,8882.471304
148.222758,-1378.971896,1480.411884,8734.430116
148.223083,-1302.362347,1184.329507,8808.450710
148.223408,-1302.362347,1332.370696,9104.533087
148.223733,-1532.190996,814.226536,9178.553681
148.224058,-1149.143247,814.226536,9104.533087
148.224383,-1149.143247,814.226536,9474.636058
148.224708,-1302.362347,1036.288319,9178.553681
148.225032,-1225.752797,666.185348,9474.636058
148.225357,-1072.533697,814.226536,9400.615463
148.225682,-612.876398,1258.350101,9548.656652
148.226007,-612.876398,1110.308913,9696.697840
148.226332,0.000000,444.123565,9548.656652
148.226657,919.314598,1554.432478,9400.615463
148.226982,459.657299,1554.432478,9548.656652
148.227307,383.047749,1628.453072,9400.615463
148.227631,689.485948,1554.432478,9400.615463
148.227956,536.266849,1850.514855,9178.553681
148.228281,383.047749,1184.329507,9326.594869
148.228606,383.047749,1036.288319,8956.491898
148.228931,0.000000,1184.329507,9474.636058
148.229256,229.828649,1110.308913,9326.594869
148.229581,-383.047749,444.123565,9622.677246
148.229906,-383.047749,296.082377,10362.883188
148.230230,-459.657299,-0.000000,10066.800811
148.230555,-229.828649,-222.061783,9918.759623
148.230880,-689.485948,-222.061783,10214.842000
148.231205,153.219100,-296.082377,10214.842000
148.231530,306.438199,-148.041188,9844.739029
148.231855,612.876398,-0.000000,9400.615463
148.232180,1072.533697,222.061783,9400.615463
148.232505,1302.362347,-0.000000,9104.533087
148.232829,1455.581446,-296.082377,9104.533087
148.233154,1838.629195,-0.000000,8438.347739
148.233479,1991.848295,-296.082377,8290.306550
148.233804,1838.629195,-222.061783,8882.471304
148.234129,1685.410096,-518.144159,8734.430116
148.234454,1225.752797,-518.144159,8808.450710
148.234779,919.314598,-814.226536,8882.471304
148.235104,919.314598,-1258.350101,9030.512492
148.235428,612.876398,-1628.453072,9474.636058
148.235753,-459.657299,-2220.617826,9400.615463
148.236078,-306.438199,-2072.576638,9622.677246
148.236403,-383.047749,-2146.597232,9474.636058
148.236728,-306.438199,-2072.576638,9326.594869
148.237053,-536.266849,-1850.514855,8808.450710
148.237378,-536.266849,-1850.514855,8956.491898
148.237703,-612.876398,-1554.432478,8660.409521
148.238027,0.000000,-1332.370696,8364.327145
148.238352,0.000000,-1258.350101,7994.224174
148.238677,0.000000,-592.164754,8290.306550
148.239002,-306.438199,-1036.288319,7994.224174
148.239327,-612.876398,-814.226536,7846.182985
148.239652,-766.095498,-814.226536,7994.224174
148.239977,-995.924147,-1036.288319,8586.388927
148.240302,-1225.752797,-1332.370696,8956.491898
148.240626,-1378.971896,-1258.350101,8512.368333
148.240951,-1225.752797,-1406.391290,8512.368333
148.241276,-1072.533697,-1110.308913,9030.512492
148.241601,-1072.533697,-1406.391290,9030.512492
148.241926,-766.095498,-962.267725,9030.512492
148.242251,-459.657299,-296.082377,9030.512492
148.242576,76.609550,-0.000000,8808.450710
148.242901,0.000000,370.102971,8808.450710
148.243225,383.047749,592.164754,8660.409521
148.243550,536.266849,370.102971,8734.430116
148.243875,536.266849,444.123565,8586.388927
148.244200,536.266849,370.102971,8734.430116
148.244525,689.485948,370.102971,9474.636058
148.244850,536.266849,-222.061783,9326.594869
148.245175,153.219100,-0.000000,10066.800811
148.245500,612.876398,-74.020594,10066.800811
148.245824,612.876398,370.102971,10362.883188
148.246149,536.266849,740.205942,10288.862594
148.246474,689.485948,814.226536,10214.842000
148.246799,766.095498,1184.329507,9844.739029
148.247124,766.095498,1554.432478,10214.842000
148.247449,1149.143247,1628.453072,9622.677246
148.247774,995.924147,1332.370696,9844.739029
148.248099,689.485948,1480.411884,9548.656652
148.248423,1378.971896,1332.370696,9844.739029
148.248748,919.314598,1258.350101,9770.718434
148.249073,1072.533697,814.226536,10066.800811
148.249398,995.924147,592.164754,10288.862594
148.249723,1225.752797,444.123565,10510.924376
148.250048,1378.971896,518.144159,9844.739029
148.250373,919.314598,518.144159,9992.780217
148.250698,1149.143247,740.205942,9696.697840
148.251022,1302.362347,740.205942,9474.636058
148.251347,1149.143247,814.226536,9326.594869
148.251672,1455.581446,740.205942,9252.574275
148.251997,1378.971896,222.061783,9548.656652
148.252322,459.657299,148.041188,9400.615463
148.252647,536.266849,-74.020594,9696.697840
148.252972,689.485948,-370.102971,9474.636058
148.253297,383.047749,-666.185348,9474.636058
148.253621,306.438199,-1258.350101,9622.677246
148.253946,229.828649,-1406.391290,9252.574275
148.254271,383.047749,-1184.329507,9474.636058
148.254596,229.828649,-1628.453072,9104.533087
148.254921,459.657299,-1554.432478,8882.471304
148.255246,0.000000,-1184.329507,8586.388927
148.255571,76.609550,-1036.288319,8660.409521
148.255896,0.000000,-962.267725,8512.368333
148.256220,0.000000,-1184.329507,8216.285956
148.256545,0.000000,-1332.370696,8364.327145
148.256870,-229.828649,-1554.432478,8512.368333
148.257195,-536.266849,-1924.535449,8068.244768
148.257520,-919.314598,-1480.411884,8512.368333
148.257845,-1225.752797,-1258.350101,8142.265362
148.258170,-1072.533697,-1628.453072,8290.306550
148.258495,-1378.971896,-1702.473667,8438.347739
148.258819,-1302.362347,-1776.494261,8438.347739
148.259144,-1149.143247,-1776.494261,8364.327145
148.259469,-919.314598,-1702.473667,8512.368333
148.259794,-919.314598,-1406.391290,8586.388927
148.260119,-536.266849,-1258.350101,8438.347739
148.260444,-229.828649,-1036.288319,8512.368333
148.260769,0.000000,-666.185348,8364.327145
148.261093,0.000000,-444.123565,8290.306550
148.261418,306.438199,-222.061783,8290.306550
148.261743,536.266849,-222.061783,8364.327145
148.262068,229.828649,-148.041188,8438.347739
148.262393,306.438199,-74.020594,8734.430116
148.262718,306.438199,-74.020594,8882.471304
148.263043,306.438199,-0.000000,9030.512492
148.263368,76.609550,-0.000000,9326.594869
148.263692,153.219100,-148.041188,9622.677246
148.264017,0.000000,-0.000000,9770.718434
148.264342,0.000000,-0.000000,10066.800811
148.264667,153.219100,148.041188,10066.800811
148.264992,383.047749,370.102971,10214.842000
148.265317,766.095498,592.164754,9622.677246
148.265642,689.485948,814.226536,9992.780217
148.265967,1378.971896,1036.288319,9918.759623
148.266291,1991.848295,814.226536,9992.780217
148.266616,1762.019645,1036.288319,9918.759623
148.266941,1378.971896,1406.391290,9622.677246
148.267266,1608.800546,1850.514855,9622.677246
148.267591,1608.800546,1628.453072,9622.677246
148.267916,1378.971896,1480.411884,9696.697840
148.268241,1455.581446,1480.411884,9992.780217
148.268566,1608.800546,1184.329507,9696.697840
148.268890,766.095498,592.164754,10288.862594
148.269215,536.266849,592.164754,9992.780217
148.269540,536.266849,444.123565,10140.821405
148.269865,536.266849,148.041188,10288.862594
148.270190,306.438199,222.061783,10362.883188
148.270515,229.828649,-0.000000,10066.800811
148.270840,153.219100,-0.000000,10066.800811
148.271165,306.438199,-0.000000,9918.759623
148.271489,76.609550,-74.020594,9400.615463
148.271814,383.047749,148.041188,9400.615463
148.272139,76.609550,-74.020594,9400.615463
148.272464,306.438199,-222.061783,9326.594869
148.272789,383.047749,-370.102971,9178.553681
148.273114,229.828649,-740.205942,9178.553681
148.273439,459.657299,-962.267725,8734.430116
148.273764,0.000000,-962.267725,8734.430116
148.274088,-306.438199,-888.247130,8956.491898
148.274413,-459.657299,-888.247130,8660.409521
148.274738,-459.657299,-1036.288319,8808.450710
148.275063,-1149.143247,-1406.391290,8586.388927
148.275388,-459.657299,-1406.391290,8734.430116
148.275713,-995.924147,-1480.411884,8586.388927
148.276038,-153.219100,-1628.453072,8438.347739
148.276363,-383.047749,-1184.329507,8290.306550
148.276687,-459.657299,-1406.391290,8216.285956
148.277012,-229.828649,-1332.370696,8290.306550
148.277337,0.000000,-1776.494261,8142.265362
148.277662,229.828649,-1554.432478,8142.265362
148.277987,459.657299,-1332.370696,7772.162391
148.278312,229.828649,-1406.391290,8586.388927
148.278637,459.657299,-1110.308913,8216.285956
148.278962,229.828649,-1184.329507,8438.347739
148.279286,383.047749,-1184.329507,8660.409521
148.279611,383.047749,-1258.350101,8660.409521
148.279936,383.047749,-962.267725,8882.471304
148.280261,689.485948,-740.205942,8734.430116
148.280586,536.266849,-592.164754,8882.471304
148.280911,612.876398,-888.247130,9326.594869
148.281236,306.438199,-592.164754,9104.533087
148.281561,306.438199,-370.102971,9178.553681
148.281885,612.876398,-592.164754,9326.594869
148.282210,689.485948,-370.102971,9474.636058
148.282535,1072.533697,-222.061783,9548.656652
148.282860,536.266849,-222.061783,9474.636058
148.283185,612.876398,-0.000000,9622.677246
148.283510,459.657299,222.061783,9252.574275
148.283835,766.095498,296.082377,9474.636058
148.284160,689.485948,444.123565,9178.553681
148.284484,766.095498,592.164754,9178.553681
148.284809,306.438199,-0.000000,9474.636058
148.285134,153.219100,592.164754,9844.739029
148.285459,0.000000,296.082377,9696.697840
148.285784,76.609550,666.185348,9474.636058
148.286109,0.000000,814.226536,9622.677246
148.286434,76.609550,888.247130,9770.718434
148.286759,383.047749,814.226536,10140.821405
148.287083,-536.266849,592.164754,10140.821405
148.287408,-306.438199,222.061783,9474.636058
148.287733,0.000000,148.041188,9992.780217
148.288058,-229.828649,814.226536,10066.800811
148.288383,0.000000,740.205942,9696.697840
148.288708,0.000000,888.247130,9400.615463
148.289033,0.000000,740.205942,9696.697840
148.289358,0.000000,518.144159,9474.636058
148.289682,0.000000,518.144159,9844.739029
148.290007,306.438199,-0.000000,9400.615463
148.290332,229.828649,444.123565,9326.594869
148.290657,0.000000,296.082377,9622.677246
148.290982,76.609550,-0.000000,9400.615463
148.291307,0.000000,-222.061783,9400.615463
148.291632,76.609550,-0.000000,9474.636058
148.291957,612.876398,-666.185348,9326.594869
148.292281,612.876398,-0.000000,9030.512492
148.292606,76.609550,-74.020594,9178.553681
148.292931,306.438199,-74.020594,8956.491898
148.293256,306.438199,-222.061783,8586.388927
148.293581,612.876398,-296.082377,9178.553681
148.293906,536.266849,-666.185348,8586.388927
148.294231,153.219100,-740.205942,8808.450710
148.294555,842.705048,-740.205942,8512.368333
148.294880,612.876398,-1110.308913,8586.388927
148.295205,766.095498,-518.144159,8882.471304
148.295530,766.095498,-888.247130,8734.430116
148.295855,766.095498,-518.144159,8734.430116
148.296180,1149.143247,-592.164754,8512.368333
148.296505,919.314598,-740.205942,8808.450710
148.296829,995.924147,-962.267725,8808.450710
148.297154,459.657299,-962.267725,8882.471304
148.297479,383.047749,-1036.288319,8808.450710
148.297804,459.657299,-1184.329507,8882.471304
148.298129,383.047749,-1110.308913,9104.533087
148.298454,459.657299,-1776.494261,9104.533087
148.298779,612.876398,-1258.350101,9400.615463
148.299103,383.047749,-1110.308913,9326.594869
148.299428,459.657299,-1480.411884,9178.553681
148.299753,459.657299,-1036.288319,8882.471304
148.300078,459.657299,-1110.308913,8956.491898
148.300403,459.657299,-1110.308913,8956.491898
148.300728,153.219100,-296.082377,9252.574275
148.301053,229.828649,-888.247130,8956.491898
148.301377,0.000000,-666.185348,9178.553681
148.301702,383.047749,-888.247130,9030.512492
148.302027,153.219100,-444.123565,9326.594869
148.302352,76.609550,-740.205942,9178.553681
148.302677,229.828649,-740.205942,9326.594869
148.303002,306.438199,-592.164754,9400.615463
148.303327,536.266849,-592.164754,9474.636058
148.303652,153.219100,-148.041188,9696.697840
148.303976,0.000000,-592.164754,9474.636058
148.304301,153.219100,-296.082377,9326.594869
148.304626,0.000000,-0.000000,8956.491898
148.304951,0.000000,222.061783,9326.594869
148.305276,0.000000,-0.000000,9104.533087
148.305601,383.047749,-0.000000,9474.636058
148.305926,0.000000,-0.000000,9474.636058
148.306250,-306.438199,-296.082377,9400.615463
148.306575,-383.047749,-74.020594,9992.780217
148.306900,-153.219100,-74.020594,9474.636058
148.307225,-153.219100,-74.020594,9474.636058
148.307550,-459.657299,-0.000000,9696.697840
148.307875,-153.219100,-0.000000,9548.656652
148.308200,229.828649,370.102971,9104.533087
148.308524,-383.047749,740.205942,9030.512492
148.308849,0.000000,370.102971,9400.615463
148.309174,0.000000,740.205942,9030.512492
148.309499,0.000000,962.267725,9030.512492
148.309824,0.000000,740.205942,8956.491898
148.310149,76.609550,814.226536,9474.636058
148.310474,-306.438199,666.185348,9400.615463
148.310798,-306.438199,370.102971,8882.471304
148.311123,76.609550,296.082377,9178.553681
148.311448,-459.657299,518.144159,9474.636058
148.311773,-306.438199,444.123565,9104.533087
148.312098,-459.657299,296.082377,9178.553681
148.312423,0.000000,666.185348,8882.471304
148.312748,153.219100,666.185348,8956.491898
148.313072,383.047749,666.185348,9178.553681
148.313397,153.219100,666.185348,9030.512492
148.313722,306.438199,888.247130,9178.553681
148.314047,459.657299,814.226536,9030.512492
148.314372,459.657299,592.164754,9178.553681
148.314697,536.266849,296.082377,9178.553681
