freq,psd_x,psd_y,psd_z,psd_xyz
132.1,2.880e+05,3.086e+05,8.387e+04,6.805e+05
133.6,8.402e+04,9.669e+04,2.509e+04,2.058e+05
135.1,1.514e+04,2.256e+04,5.337e+03,4.304e+04
136.5,1.415e+04,2.075e+04,5.620e+03,4.053e+04
138.0,1.291e+04,1.885e+04,5.546e+03,3.730e+04
139.4,1.078e+04,1.611e+04,4.969e+03,3.186e+04
140.9,8.230e+03,1.285e+04,4.139e+03,2.522e+04
142.3,5.327e+03,9.720e+03,2.937e+03,1.798e+04
143.8,3.460e+03,8.494e+03,2.077e+03,1.403e+04
145.2,2.342e+03,8.120e+03,1.539e+03,1.200e+04
146.7,1.194e+03,6.997e+03,8.682e+02,9.059e+03
148.1,6.979e+02,5.603e+03,4.790e+02,6.779e+03
149.6,6.667e+02,4.158e+03,3.431e+02,5.168e+03
151.0,7.769e+02,3.005e+03,3.226e+02,4.105e+03
152.5,8.588e+02,2.223e+03,3.428e+02,3.425e+03
153.9,8.117e+02,2.107e+03,3.517e+02,3.270e+03
155.4,8.863e+02,2.349e+03,4.310e+02,3.666e+03
156.8,1.036e+03,2.180e+03,5.036e+02,3.720e+03
158.3,1.226e+03,1.804e+03,5.409e+02,3.571e+03
159.7,1.479e+03,1.370e+03,6.332e+02,3.482e+03
161.2,1.714e+03,9.827e+02,7.833e+02,3.480e+03
162.6,1.875e+03,8.219e+02,9.917e+02,3.689e+03
164.1,1.805e+03,7.467e+02,1.098e+03,3.649e+03
165.5,1.633e+03,9.377e+02,1.142e+03,3.713e+03
167.0,1.591e+03,1.271e+03,1.282e+03,4.144e+03
168.5,1.755e+03,1.419e+03,1.536e+03,4.710e+03
169.9,2.019e+03,1.511e+03,1.836e+03,5.366e+03
171.4,2.323e+03,1.664e+03,2.181e+03,6.168e+03
172.8,2.599e+03,1.720e+03,2.489e+03,6.808e+03
174.3,2.685e+03,1.704e+03,2.702e+03,7.090e+03
175.7,2.720e+03,1.778e+03,2.837e+03,7.335e+03
177.2,2.725e+03,1.873e+03,2.939e+03,7.537e+03
178.6,2.783e+03,2.188e+03,3.155e+03,8.126e+03
180.1,2.796e+03,2.381e+03,3.260e+03,8.437e+03
181.5,2.633e+03,2.239e+03,3.064e+03,7.936e+03
183.0,2.406e+03,2.066e+03,2.797e+03,7.269e+03
184.4,2.216e+03,1.991e+03,2.608e+03,6.816e+03
185.9,2.003e+03,1.949e+03,2.488e+03,6.441e+03
187.3,1.849e+03,1.942e+03,2.427e+03,6.218e+03
188.8,1.673e+03,1.945e+03,2.320e+03,5.939e+03
190.2,1.508e+03,1.935e+03,2.260e+03,5.703e+03
191.7,1.392e+03,1.841e+03,2.205e+03,5.438e+03
193.1,1.375e+03,1.955e+03,2.251e+03,5.581e+03
194.6,1.475e+03,2.372e+03,2.406e+03,6.253e+03
196.0,1.416e+03,2.313e+03,2.297e+03,6.025e+03
197.5,1.352e+03,2.106e+03,2.092e+03,5.550e+03
198.9,1.246e+03,2.013e+03,1.951e+03,5.211e+03
