freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.255e+00,6.336e+02,3.906e+02,1.033e+03
1.5,2.586e+01,3.618e+02,2.283e+02,6.159e+02
3.0,3.326e+01,2.632e+01,1.789e+01,7.746e+01
4.5,3.646e+01,2.929e+02,1.738e+01,3.468e+02
6.0,4.511e+01,1.248e+03,1.802e+01,1.311e+03
7.5,5.737e+01,2.275e+03,1.824e+01,2.350e+03
9.0,8.087e+01,3.542e+03,1.890e+01,3.642e+03
10.5,1.963e+02,5.118e+03,2.010e+01,5.335e+03
11.9,3.209e+02,5.759e+03,1.869e+01,6.099e+03
13.4,2.525e+02,5.062e+03,1.862e+01,5.333e+03
14.9,1.426e+02,6.548e+03,2.109e+01,6.711e+03
16.4,7.209e+01,9.463e+03,2.428e+01,9.559e+03
17.9,5.169e+01,1.268e+04,2.867e+01,1.276e+04
19.4,5.380e+01,1.533e+04,4.377e+01,1.543e+04
20.9,8.051e+01,1.782e+04,4.980e+01,1.795e+04
22.4,1.026e+02,2.255e+04,6.470e+01,2.272e+04
23.9,1.004e+02,2.943e+04,1.050e+02,2.963e+04
25.4,8.760e+01,3.893e+04,1.912e+02,3.921e+04
26.9,7.385e+01,5.161e+04,3.491e+02,5.203e+04
28.4,7.008e+01,7.004e+04,6.756e+02,7.079e+04
29.9,7.656e+01,9.807e+04,1.428e+03,9.957e+04
31.4,8.279e+01,1.436e+05,3.298e+03,1.470e+05
32.9,8.858e+01,2.233e+05,8.023e+03,2.314e+05
34.3,1.143e+02,3.654e+05,1.997e+04,3.855e+05
35.8,1.776e+02,6.139e+05,5.030e+04,6.644e+05
37.3,5.311e+02,1.195e+06,1.638e+05,1.359e+06
38.8,1.666e+03,2.211e+06,5.038e+05,2.716e+06
40.3,2.944e+03,2.467e+06,8.009e+05,3.271e+06
41.8,3.841e+03,1.836e+06,7.893e+05,2.629e+06
43.3,4.134e+03,1.168e+06,6.878e+05,1.860e+06
44.8,4.272e+03,7.436e+05,6.565e+05,1.404e+06
46.3,5.313e+03,5.056e+05,6.810e+05,1.192e+06
47.8,8.330e+03,3.886e+05,8.032e+05,1.200e+06
49.3,9.247e+03,3.595e+05,1.256e+06,1.624e+06
50.8,4.391e+03,2.971e+05,1.654e+06,1.956e+06
52.3,2.098e+03,1.721e+05,1.417e+06,1.591e+06
53.8,2.721e+03,9.406e+04,1.038e+06,1.135e+06
55.3,3.842e+03,6.294e+04,7.239e+05,7.907e+05
56.7,4.761e+03,5.342e+04,4.912e+05,5.494e+05
58.2,6.099e+03,5.330e+04,3.546e+05,4.140e+05
59.7,6.586e+03,5.717e+04,2.756e+05,3.393e+05
61.2,5.361e+03,6.218e+04,2.261e+05,2.936e+05
62.7,5.010e+03,7.152e+04,1.953e+05,2.718e+05
64.2,8.236e+03,7.634e+04,1.701e+05,2.546e+05
65.7,1.061e+04,7.242e+04,1.447e+05,2.278e+05
67.2,9.629e+03,6.725e+04,1.195e+05,1.964e+05
68.7,9.659e+03,6.057e+04,9.478e+04,1.650e+05
70.2,1.004e+04,6.749e+04,9.542e+04,1.730e+05
71.7,9.050e+03,7.337e+04,9.690e+04,1.793e+05
73.2,6.893e+03,7.317e+04,8.938e+04,1.694e+05
74.7,4.845e+03,6.757e+04,7.765e+04,1.501e+05
76.2,3.817e+03,5.853e+04,6.603e+04,1.284e+05
77.7,3.333e+03,5.236e+04,5.892e+04,1.146e+05
79.1,2.824e+03,4.939e+04,5.571e+04,1.079e+05
80.6,2.307e+03,4.514e+04,5.221e+04,9.966e+04
82.1,2.161e+03,4.243e+04,5.089e+04,9.548e+04
83.6,2.469e+03,3.984e+04,5.120e+04,9.351e+04
85.1,2.125e+03,3.662e+04,5.013e+04,8.888e+04
86.6,1.531e+03,3.457e+04,4.897e+04,8.507e+04
88.1,1.167e+03,3.376e+04,4.916e+04,8.408e+04
89.6,1.117e+03,3.361e+04,5.120e+04,8.593e+04
91.1,9.874e+02,3.522e+04,5.470e+04,9.091e+04
92.6,8.082e+02,3.834e+04,6.087e+04,1.000e+05
94.1,6.946e+02,4.226e+04,7.034e+04,1.133e+05
95.6,6.271e+02,4.685e+04,8.157e+04,1.290e+05
97.1,5.893e+02,5.174e+04,9.393e+04,1.463e+05
98.6,5.908e+02,5.692e+04,1.043e+05,1.618e+05
100.1,8.001e+02,6.584e+04,1.198e+05,1.865e+05
101.5,1.227e+03,6.851e+04,1.268e+05,1.965e+05
103.0,1.393e+03,5.922e+04,1.114e+05,1.721e+05
104.5,1.424e+03,4.794e+04,8.881e+04,1.382e+05
106.0,1.402e+03,4.369e+04,7.766e+04,1.228e+05
107.5,1.232e+03,4.162e+04,7.553e+04,1.184e+05
109.0,1.053e+03,3.475e+04,6.962e+04,1.054e+05
110.5,9.090e+02,2.386e+04,5.313e+04,7.790e+04
112.0,8.064e+02,1.441e+04,3.538e+04,5.060e+04
113.5,8.481e+02,8.289e+03,2.255e+04,3.169e+04
115.0,1.030e+03,4.400e+03,1.453e+04,1.996e+04
116.5,1.290e+03,2.304e+03,9.107e+03,1.270e+04
118.0,1.424e+03,1.348e+03,5.859e+03,8.631e+03
119.5,1.349e+03,1.085e+03,3.656e+03,6.090e+03
121.0,1.381e+03,1.397e+03,2.186e+03,4.963e+03
122.5,1.354e+03,2.012e+03,1.420e+03,4.785e+03
123.9,1.219e+03,2.887e+03,7.579e+02,4.864e+03
125.4,1.162e+03,3.684e+03,3.379e+02,5.183e+03
126.9,1.143e+03,4.551e+03,2.026e+02,5.897e+03
128.4,1.262e+03,6.645e+03,1.911e+02,8.098e+03
