freq,psd_x,psd_y,psd_z,psd_xyz
66.1,7.759e+04,5.420e+04,1.830e+05,3.147e+05
67.6,6.055e+04,2.577e+04,1.634e+05,2.497e+05
69.1,4.392e+04,1.940e+04,1.328e+05,1.962e+05
70.6,3.703e+04,2.042e+04,1.062e+05,1.637e+05
72.1,3.548e+04,2.252e+04,8.750e+04,1.455e+05
73.6,3.603e+04,2.459e+04,7.507e+04,1.357e+05
75.1,3.728e+04,2.624e+04,6.488e+04,1.284e+05
76.6,3.311e+04,2.638e+04,5.301e+04,1.125e+05
78.1,1.719e+04,2.164e+04,3.905e+04,7.788e+04
79.6,6.376e+03,1.603e+04,2.726e+04,4.966e+04
81.1,1.281e+04,1.676e+04,2.206e+04,5.163e+04
82.6,1.962e+04,1.893e+04,1.770e+04,5.626e+04
84.1,1.907e+04,1.926e+04,1.671e+04,5.504e+04
85.6,1.254e+04,2.669e+04,3.150e+04,7.073e+04
87.1,6.949e+03,3.494e+04,4.941e+04,9.129e+04
88.6,5.957e+03,4.253e+04,5.853e+04,1.070e+05
90.1,6.115e+03,4.807e+04,6.358e+04,1.178e+05
91.6,5.979e+03,5.081e+04,6.573e+04,1.225e+05
93.1,5.515e+03,5.177e+04,6.684e+04,1.241e+05
94.6,4.713e+03,5.282e+04,6.678e+04,1.243e+05
96.1,3.668e+03,5.628e+04,6.873e+04,1.287e+05
97.6,2.989e+03,6.045e+04,7.094e+04,1.344e+05
99.1,2.509e+03,6.311e+04,7.126e+04,1.369e+05
100.6,2.163e+03,6.635e+04,7.248e+04,1.410e+05
102.1,1.982e+03,7.371e+04,7.743e+04,1.531e+05
103.6,2.013e+03,8.712e+04,8.745e+04,1.766e+05
105.1,2.619e+03,1.046e+05,1.001e+05,2.073e+05
106.6,3.840e+03,1.249e+05,1.139e+05,2.427e+05
108.1,4.902e+03,1.438e+05,1.243e+05,2.730e+05
109.6,5.186e+03,1.439e+05,1.234e+05,2.725e+05
111.1,5.103e+03,1.182e+05,1.061e+05,2.294e+05
112.6,4.827e+03,7.871e+04,7.513e+04,1.587e+05
114.1,4.711e+03,4.523e+04,4.688e+04,9.683e+04
115.6,4.423e+03,2.428e+04,2.800e+04,5.671e+04
117.1,4.242e+03,1.345e+04,1.762e+04,3.531e+04
118.6,4.169e+03,7.431e+03,1.110e+04,2.270e+04
120.1,4.221e+03,4.567e+03,6.804e+03,1.559e+04
121.6,4.152e+03,4.082e+03,4.117e+03,1.235e+04
123.1,3.688e+03,4.749e+03,2.743e+03,1.118e+04
124.6,3.422e+03,6.160e+03,1.957e+03,1.154e+04
126.1,3.422e+03,7.967e+03,1.462e+03,1.285e+04
127.6,3.369e+03,8.934e+03,1.242e+03,1.355e+04
129.1,3.610e+03,9.386e+03,1.140e+03,1.414e+04
130.6,3.657e+03,9.860e+03,1.039e+03,1.456e+04
132.1,3.084e+03,9.607e+03,7.306e+02,1.342e+04
133.6,1.194e+03,3.533e+03,3.824e+02,5.110e+03
135.1,3.726e+02,3.842e+02,2.449e+02,1.002e+03
136.6,4.283e+02,1.992e+02,2.559e+02,8.834e+02
138.1,4.945e+02,1.675e+02,3.295e+02,9.915e+02
139.6,7.357e+02,1.883e+02,4.213e+02,1.345e+03
141.1,1.221e+03,2.428e+02,5.920e+02,2.056e+03
142.6,1.397e+03,2.335e+02,6.929e+02,2.324e+03
144.1,1.021e+03,1.872e+02,5.308e+02,1.739e+03
145.6,7.639e+02,2.279e+02,3.345e+02,1.326e+03
147.1,6.759e+02,2.548e+02,2.595e+02,1.190e+03
148.6,6.408e+02,2.513e+02,3.141e+02,1.206e+03
150.1,6.644e+02,2.871e+02,4.271e+02,1.379e+03
151.6,7.293e+02,4.710e+02,4.544e+02,1.655e+03
153.1,8.263e+02,6.120e+02,4.894e+02,1.928e+03
154.6,8.102e+02,6.747e+02,5.333e+02,2.018e+03
156.1,7.214e+02,6.292e+02,5.410e+02,1.892e+03
157.6,5.784e+02,3.947e+02,4.712e+02,1.444e+03
159.1,6.547e+02,2.631e+02,3.453e+02,1.263e+03
160.6,1.299e+03,3.266e+02,5.183e+02,2.144e+03
162.1,1.845e+03,3.606e+02,7.105e+02,2.917e+03
163.7,1.366e+03,4.292e+02,6.548e+02,2.450e+03
165.2,9.031e+02,5.919e+02,6.079e+02,2.103e+03
166.7,1.075e+03,6.592e+02,4.102e+02,2.144e+03
168.2,1.083e+03,6.231e+02,3.874e+02,2.094e+03
169.7,1.013e+03,5.717e+02,4.981e+02,2.083e+03
171.2,1.014e+03,6.976e+02,7.266e+02,2.439e+03
172.7,1.636e+03,1.129e+03,1.006e+03,3.771e+03
174.2,1.590e+03,1.200e+03,1.112e+03,3.902e+03
175.7,1.351e+03,1.075e+03,1.031e+03,3.457e+03
177.2,1.021e+03,8.800e+02,8.250e+02,2.726e+03
178.7,7.806e+02,7.981e+02,7.083e+02,2.287e+03
180.2,6.496e+02,8.190e+02,7.203e+02,2.189e+03
181.7,6.361e+02,8.537e+02,7.591e+02,2.249e+03
183.2,5.816e+02,8.385e+02,7.422e+02,2.162e+03
184.7,4.632e+02,7.461e+02,6.834e+02,1.893e+03
186.2,3.906e+02,5.535e+02,5.962e+02,1.540e+03
187.7,3.384e+02,3.749e+02,5.031e+02,1.216e+03
189.2,3.158e+02,2.788e+02,3.756e+02,9.702e+02
190.7,3.411e+02,2.328e+02,2.394e+02,8.133e+02
192.2,3.778e+02,3.077e+02,2.221e+02,9.076e+02
193.7,3.778e+02,4.433e+02,2.798e+02,1.101e+03
195.2,4.207e+02,6.306e+02,3.572e+02,1.409e+03
196.7,5.092e+02,8.220e+02,3.717e+02,1.703e+03
198.2,5.150e+02,1.005e+03,3.974e+02,1.917e+03
199.7,4.656e+02,1.140e+03,3.958e+02,2.002e+03
