freq,psd_x,psd_y,psd_z,psd_xyz
163.8,2.453e+02,6.289e+02,4.426e+02,1.317e+03
165.3,4.379e+02,6.670e+02,1.000e+03,2.105e+03
166.8,6.099e+02,6.289e+02,1.363e+03,2.602e+03
168.3,7.790e+02,5.468e+02,1.663e+03,2.988e+03
169.8,1.029e+03,4.762e+02,1.676e+03,3.181e+03
171.3,1.185e+03,3.645e+02,1.274e+03,2.823e+03
172.8,1.013e+03,4.351e+02,9.188e+02,2.367e+03
174.3,8.556e+02,6.916e+02,6.910e+02,2.238e+03
175.8,8.144e+02,8.115e+02,5.645e+02,2.190e+03
177.3,7.068e+02,8.328e+02,4.965e+02,2.036e+03
178.8,6.228e+02,8.494e+02,4.588e+02,1.931e+03
180.3,5.877e+02,6.996e+02,4.102e+02,1.697e+03
181.8,4.699e+02,6.325e+02,3.424e+02,1.445e+03
183.3,3.922e+02,8.320e+02,3.005e+02,1.525e+03
184.8,4.043e+02,1.031e+03,3.035e+02,1.739e+03
186.3,4.193e+02,1.066e+03,3.286e+02,1.814e+03
187.8,4.453e+02,1.041e+03,3.444e+02,1.831e+03
189.3,4.724e+02,1.034e+03,3.763e+02,1.883e+03
190.8,4.527e+02,1.037e+03,4.245e+02,1.914e+03
192.3,4.371e+02,1.075e+03,4.859e+02,1.998e+03
193.8,4.903e+02,1.198e+03,5.978e+02,2.286e+03
195.3,4.673e+02,1.282e+03,6.720e+02,2.422e+03
196.8,3.476e+02,1.221e+03,6.394e+02,2.208e+03
198.3,2.934e+02,1.173e+03,6.185e+02,2.085e+03
199.8,3.223e+02,1.066e+03,5.826e+02,1.970e+03
