freq,psd_x,psd_y,psd_z,psd_xyz
141.0,1.906e+04,6.560e+03,7.014e+03,3.263e+04
142.5,2.198e+04,9.137e+03,8.392e+03,3.951e+04
143.9,2.886e+04,1.440e+04,1.122e+04,5.448e+04
145.4,3.029e+04,9.264e+03,1.231e+04,5.186e+04
146.8,3.153e+04,7.664e+03,1.347e+04,5.266e+04
148.3,3.487e+04,8.299e+03,1.573e+04,5.890e+04
149.7,4.003e+04,1.010e+04,1.897e+04,6.910e+04
151.2,4.258e+04,1.188e+04,2.127e+04,7.573e+04
152.7,4.067e+04,1.328e+04,2.120e+04,7.515e+04
154.1,3.620e+04,1.428e+04,1.984e+04,7.032e+04
155.6,2.720e+04,1.299e+04,1.581e+04,5.600e+04
157.0,1.500e+04,8.723e+03,9.379e+03,3.311e+04
158.5,6.428e+03,4.370e+03,4.388e+03,1.519e+04
159.9,2.267e+03,1.616e+03,1.846e+03,5.728e+03
161.4,1.478e+03,6.249e+02,1.292e+03,3.395e+03
162.8,1.691e+03,6.196e+02,1.257e+03,3.567e+03
164.3,1.365e+03,7.772e+02,9.652e+02,3.108e+03
165.7,9.993e+02,1.037e+03,8.039e+02,2.840e+03
167.2,8.729e+02,1.155e+03,7.625e+02,2.790e+03
168.6,8.002e+02,1.121e+03,7.094e+02,2.631e+03
170.1,7.701e+02,1.020e+03,7.032e+02,2.493e+03
171.6,7.701e+02,8.651e+02,7.135e+02,2.349e+03
173.0,7.474e+02,7.556e+02,6.869e+02,2.190e+03
174.5,5.935e+02,5.839e+02,5.728e+02,1.750e+03
175.9,3.781e+02,4.382e+02,3.959e+02,1.212e+03
177.4,2.740e+02,4.567e+02,2.761e+02,1.007e+03
178.8,3.103e+02,7.364e+02,3.213e+02,1.368e+03
180.3,3.632e+02,9.726e+02,3.762e+02,1.712e+03
181.7,3.068e+02,9.203e+02,3.384e+02,1.565e+03
183.2,2.941e+02,8.390e+02,3.312e+02,1.464e+03
184.6,3.629e+02,8.935e+02,4.012e+02,1.658e+03
186.1,4.766e+02,9.998e+02,5.092e+02,1.986e+03
187.5,5.812e+02,1.081e+03,5.736e+02,2.236e+03
189.0,5.972e+02,1.073e+03,5.804e+02,2.251e+03
190.5,6.062e+02,1.077e+03,6.222e+02,2.305e+03
191.9,7.140e+02,1.114e+03,7.178e+02,2.545e+03
193.4,9.177e+02,1.457e+03,9.667e+02,3.341e+03
194.8,1.091e+03,1.907e+03,1.257e+03,4.255e+03
196.3,1.166e+03,1.960e+03,1.352e+03,4.478e+03
197.7,1.145e+03,1.971e+03,1.356e+03,4.473e+03
199.2,1.187e+03,2.042e+03,1.392e+03,4.621e+03
