freq,psd_x,psd_y,psd_z,psd_xyz
57.1,4.702e+03,3.805e+04,8.402e+05,8.829e+05
58.6,4.409e+03,2.086e+04,4.936e+05,5.188e+05
60.1,4.311e+03,2.158e+04,3.111e+05,3.370e+05
61.6,7.185e+03,2.697e+04,2.212e+05,2.554e+05
63.1,9.934e+03,2.752e+04,1.447e+05,1.821e+05
64.6,1.263e+04,3.321e+04,1.203e+05,1.661e+05
66.1,1.310e+04,3.271e+04,8.845e+04,1.343e+05
67.6,1.241e+04,3.216e+04,7.007e+04,1.146e+05
69.1,1.114e+04,3.273e+04,6.083e+04,1.047e+05
70.6,9.781e+03,3.406e+04,5.528e+04,9.911e+04
72.2,9.020e+03,3.552e+04,5.070e+04,9.524e+04
73.7,8.237e+03,3.718e+04,4.806e+04,9.348e+04
75.2,7.116e+03,3.810e+04,4.549e+04,9.071e+04
76.7,6.132e+03,3.545e+04,4.066e+04,8.224e+04
78.2,6.010e+03,2.972e+04,3.472e+04,7.046e+04
79.7,6.028e+03,2.535e+04,3.150e+04,6.287e+04
81.2,4.498e+03,2.240e+04,3.054e+04,5.743e+04
82.7,2.878e+03,1.997e+04,2.886e+04,5.171e+04
84.2,2.425e+03,1.874e+04,2.717e+04,4.833e+04
85.7,2.221e+03,1.916e+04,2.628e+04,4.766e+04
87.2,2.164e+03,1.960e+04,2.506e+04,4.683e+04
88.7,1.902e+03,1.909e+04,2.463e+04,4.562e+04
90.2,1.621e+03,1.802e+04,2.444e+04,4.409e+04
91.7,1.571e+03,1.733e+04,2.446e+04,4.335e+04
93.2,1.478e+03,1.972e+04,2.649e+04,4.769e+04
94.7,7.092e+02,2.353e+04,3.012e+04,5.436e+04
96.2,2.594e+02,2.615e+04,3.427e+04,6.068e+04
97.7,2.377e+02,2.822e+04,3.922e+04,6.767e+04
99.2,2.735e+02,3.153e+04,4.770e+04,7.951e+04
100.7,3.864e+02,3.742e+04,6.255e+04,1.004e+05
102.2,5.345e+02,4.425e+04,8.030e+04,1.251e+05
103.7,8.382e+02,5.084e+04,9.619e+04,1.479e+05
105.2,1.112e+03,5.107e+04,9.896e+04,1.511e+05
106.7,1.107e+03,3.947e+04,7.812e+04,1.187e+05
108.2,9.952e+02,2.570e+04,4.593e+04,7.263e+04
109.7,8.383e+02,1.985e+04,2.585e+04,4.654e+04
111.2,6.165e+02,1.842e+04,2.082e+04,3.986e+04
112.7,4.427e+02,1.434e+04,2.030e+04,3.508e+04
114.2,2.809e+02,1.846e+04,2.353e+04,4.228e+04
115.7,2.159e+02,1.686e+04,2.404e+04,4.112e+04
117.2,2.332e+02,1.092e+04,1.997e+04,3.112e+04
118.8,3.147e+02,5.849e+03,1.412e+04,2.029e+04
120.3,4.208e+02,2.733e+03,9.036e+03,1.219e+04
121.8,4.820e+02,1.183e+03,5.712e+03,7.377e+03
123.3,5.009e+02,7.109e+02,4.299e+03,5.511e+03
124.8,5.664e+02,7.867e+02,3.755e+03,5.108e+03
126.3,7.645e+02,6.589e+02,2.656e+03,4.079e+03
127.8,1.174e+03,1.040e+03,1.879e+03,4.093e+03
129.3,1.810e+03,2.249e+03,1.551e+03,5.610e+03
130.8,2.541e+03,4.024e+03,1.365e+03,7.929e+03
132.3,2.645e+03,4.156e+03,1.133e+03,7.934e+03
133.8,1.497e+03,1.580e+03,8.032e+02,3.880e+03
135.3,1.028e+03,8.526e+02,6.544e+02,2.535e+03
136.8,1.070e+03,7.820e+02,6.543e+02,2.507e+03
138.3,9.617e+02,6.537e+02,5.949e+02,2.210e+03
139.8,9.014e+02,5.788e+02,5.768e+02,2.057e+03
141.3,9.702e+02,5.690e+02,6.194e+02,2.159e+03
142.8,1.059e+03,6.138e+02,6.349e+02,2.308e+03
144.3,1.007e+03,5.779e+02,5.797e+02,2.164e+03
145.8,1.057e+03,4.995e+02,6.096e+02,2.166e+03
147.3,1.212e+03,4.401e+02,6.927e+02,2.345e+03
148.8,1.492e+03,5.001e+02,8.446e+02,2.837e+03
150.3,1.777e+03,6.631e+02,9.962e+02,3.436e+03
151.8,1.973e+03,8.865e+02,1.080e+03,3.939e+03
153.3,2.178e+03,1.016e+03,1.183e+03,4.377e+03
154.8,2.848e+03,8.867e+02,1.382e+03,5.117e+03
156.3,3.399e+03,4.922e+02,1.469e+03,5.361e+03
157.8,3.827e+03,1.873e+02,1.741e+03,5.755e+03
159.3,3.778e+03,1.708e+02,2.058e+03,6.007e+03
160.8,3.471e+03,3.142e+02,2.278e+03,6.063e+03
162.3,2.929e+03,5.676e+02,2.146e+03,5.643e+03
163.8,2.397e+03,9.073e+02,1.817e+03,5.121e+03
165.3,2.056e+03,1.123e+03,1.525e+03,4.704e+03
166.9,1.787e+03,1.086e+03,1.256e+03,4.128e+03
168.4,1.380e+03,9.447e+02,9.208e+02,3.245e+03
169.9,1.146e+03,8.892e+02,7.389e+02,2.775e+03
171.4,1.045e+03,7.222e+02,6.220e+02,2.390e+03
172.9,9.038e+02,5.933e+02,5.219e+02,2.019e+03
174.4,7.287e+02,5.578e+02,4.349e+02,1.721e+03
175.9,6.134e+02,5.615e+02,3.972e+02,1.572e+03
177.4,5.798e+02,5.883e+02,3.889e+02,1.557e+03
178.9,5.765e+02,6.058e+02,3.772e+02,1.560e+03
180.4,5.337e+02,6.731e+02,3.699e+02,1.577e+03
181.9,4.824e+02,6.223e+02,3.444e+02,1.449e+03
183.4,4.740e+02,6.474e+02,3.532e+02,1.475e+03
184.9,4.526e+02,6.789e+02,3.490e+02,1.481e+03
186.4,4.179e+02,6.200e+02,3.029e+02,1.341e+03
187.9,4.004e+02,6.455e+02,3.127e+02,1.359e+03
189.4,3.476e+02,6.073e+02,2.964e+02,1.251e+03
190.9,3.686e+02,7.370e+02,3.475e+02,1.453e+03
192.4,3.906e+02,8.240e+02,4.214e+02,1.636e+03
193.9,3.694e+02,9.528e+02,4.559e+02,1.778e+03
195.4,3.626e+02,1.176e+03,5.258e+02,2.064e+03
196.9,3.492e+02,1.359e+03,6.137e+02,2.322e+03
198.4,3.549e+02,1.531e+03,6.905e+02,2.576e+03
199.9,3.438e+02,1.636e+03,7.783e+02,2.758e+03
