freq,psd_x,psd_y,psd_z,psd_xyz
69.9,4.703e+05,1.386e+04,1.600e+04,5.001e+05
71.4,4.076e+05,1.392e+04,1.535e+04,4.368e+05
72.9,3.740e+05,1.540e+04,1.712e+04,4.065e+05
74.4,3.548e+05,1.719e+04,1.973e+04,3.917e+05
75.9,3.391e+05,1.814e+04,2.182e+04,3.791e+05
77.4,3.183e+05,1.770e+04,2.246e+04,3.585e+05
78.8,2.940e+05,1.699e+04,2.243e+04,3.335e+05
80.3,2.710e+05,1.618e+04,2.218e+04,3.094e+05
81.8,2.530e+05,1.554e+04,2.207e+04,2.906e+05
83.3,2.414e+05,1.542e+04,2.252e+04,2.793e+05
84.8,2.330e+05,1.592e+04,2.335e+04,2.722e+05
86.3,2.243e+05,1.697e+04,2.418e+04,2.655e+05
87.8,2.161e+05,1.866e+04,2.473e+04,2.595e+05
89.3,2.143e+05,2.190e+04,2.562e+04,2.618e+05
90.7,2.170e+05,2.717e+04,2.740e+04,2.715e+05
92.2,2.250e+05,3.461e+04,3.011e+04,2.897e+05
93.7,2.324e+05,4.085e+04,3.185e+04,3.051e+05
95.2,2.414e+05,4.464e+04,3.251e+04,3.185e+05
96.7,2.554e+05,4.993e+04,3.500e+04,3.403e+05
98.2,2.543e+05,5.096e+04,3.823e+04,3.435e+05
99.7,2.641e+05,5.124e+04,4.409e+04,3.594e+05
101.2,2.842e+05,5.652e+04,5.221e+04,3.929e+05
102.6,2.990e+05,6.781e+04,6.111e+04,4.279e+05
104.1,3.069e+05,8.454e+04,6.629e+04,4.578e+05
105.6,3.080e+05,1.067e+05,6.502e+04,4.797e+05
107.1,3.107e+05,1.328e+05,6.782e+04,5.114e+05
108.6,3.187e+05,1.576e+05,7.318e+04,5.494e+05
110.1,3.278e+05,1.876e+05,7.231e+04,5.877e+05
111.6,3.455e+05,2.167e+05,7.482e+04,6.370e+05
113.1,3.442e+05,2.365e+05,7.790e+04,6.586e+05
114.5,3.672e+05,2.752e+05,8.759e+04,7.299e+05
116.0,4.249e+05,3.410e+05,1.104e+05,8.763e+05
117.5,4.793e+05,4.115e+05,1.406e+05,1.031e+06
119.0,4.716e+05,4.185e+05,1.531e+05,1.043e+06
120.5,4.305e+05,3.903e+05,1.505e+05,9.712e+05
122.0,4.302e+05,4.080e+05,1.603e+05,9.985e+05
123.5,3.969e+05,3.852e+05,1.544e+05,9.365e+05
125.0,3.073e+05,2.940e+05,1.154e+05,7.168e+05
126.4,2.239e+05,2.083e+05,7.478e+04,5.070e+05
127.9,1.957e+05,1.853e+05,6.186e+04,4.429e+05
129.4,2.368e+05,2.411e+05,8.760e+04,5.654e+05
130.9,2.999e+05,3.230e+05,1.310e+05,7.539e+05
132.4,2.461e+05,2.728e+05,1.181e+05,6.369e+05
133.9,5.218e+04,6.079e+04,2.679e+04,1.398e+05
135.4,1.204e+04,1.713e+04,7.591e+03,3.676e+04
136.9,1.112e+04,1.744e+04,7.775e+03,3.634e+04
138.3,8.985e+03,1.545e+04,6.578e+03,3.102e+04
139.8,6.574e+03,1.160e+04,4.736e+03,2.291e+04
141.3,4.406e+03,7.759e+03,2.994e+03,1.516e+04
142.8,3.049e+03,5.293e+03,1.756e+03,1.010e+04
144.3,2.295e+03,3.582e+03,1.046e+03,6.923e+03
145.8,1.947e+03,2.384e+03,6.971e+02,5.028e+03
147.3,1.982e+03,1.566e+03,7.386e+02,4.287e+03
148.8,2.352e+03,1.133e+03,1.064e+03,4.549e+03
150.2,2.644e+03,1.159e+03,1.472e+03,5.275e+03
151.7,2.583e+03,1.335e+03,1.732e+03,5.650e+03
153.2,2.183e+03,1.554e+03,1.602e+03,5.339e+03
154.7,1.842e+03,1.816e+03,1.408e+03,5.066e+03
156.2,1.673e+03,1.979e+03,1.342e+03,4.994e+03
157.7,1.483e+03,1.986e+03,1.281e+03,4.750e+03
159.2,1.189e+03,1.913e+03,1.140e+03,4.242e+03
160.7,8.257e+02,1.712e+03,8.906e+02,3.428e+03
162.1,6.409e+02,1.583e+03,7.479e+02,2.972e+03
163.6,5.447e+02,1.529e+03,7.052e+02,2.779e+03
165.1,5.649e+02,1.793e+03,8.575e+02,3.215e+03
166.6,5.939e+02,2.121e+03,1.038e+03,3.752e+03
168.1,4.579e+02,1.407e+03,6.688e+02,2.534e+03
169.6,6.205e+02,1.826e+03,9.058e+02,3.352e+03
171.1,6.006e+02,1.590e+03,8.488e+02,3.040e+03
172.6,6.880e+02,1.308e+03,8.360e+02,2.832e+03
174.0,8.516e+02,1.214e+03,9.631e+02,3.029e+03
175.5,1.061e+03,1.139e+03,1.188e+03,3.387e+03
177.0,1.310e+03,1.197e+03,1.512e+03,4.019e+03
178.5,1.571e+03,1.594e+03,2.057e+03,5.222e+03
180.0,1.690e+03,1.938e+03,2.501e+03,6.128e+03
181.5,1.603e+03,2.060e+03,2.705e+03,6.367e+03
183.0,1.447e+03,2.210e+03,2.770e+03,6.427e+03
184.5,1.249e+03,2.374e+03,2.714e+03,6.337e+03
185.9,1.065e+03,2.432e+03,2.531e+03,6.028e+03
187.4,8.519e+02,2.502e+03,2.298e+03,5.652e+03
188.9,7.050e+02,2.509e+03,1.981e+03,5.194e+03
190.4,6.343e+02,2.742e+03,1.883e+03,5.259e+03
191.9,6.175e+02,2.984e+03,1.931e+03,5.532e+03
193.4,7.411e+02,3.478e+03,2.173e+03,6.393e+03
194.9,9.559e+02,3.989e+03,2.494e+03,7.438e+03
196.4,1.085e+03,3.891e+03,2.566e+03,7.542e+03
197.8,1.170e+03,3.841e+03,2.707e+03,7.718e+03
199.3,1.202e+03,3.825e+03,2.823e+03,7.850e+03
