freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.975e+02,2.270e+01,9.517e+00,8.297e+02
1.5,4.703e+02,2.570e+01,2.133e+01,5.173e+02
3.0,4.265e+01,1.756e+01,2.128e+01,8.148e+01
4.5,2.810e+02,1.746e+01,1.837e+01,3.169e+02
6.0,1.117e+03,1.919e+01,1.778e+01,1.154e+03
7.5,1.964e+03,1.819e+01,1.691e+01,2.000e+03
9.0,2.841e+03,1.746e+01,1.759e+01,2.876e+03
10.5,3.907e+03,1.785e+01,1.805e+01,3.943e+03
12.0,5.391e+03,1.838e+01,1.970e+01,5.429e+03
13.5,7.243e+03,2.574e+01,1.963e+01,7.288e+03
15.0,7.641e+03,3.989e+01,2.015e+01,7.701e+03
16.5,7.031e+03,3.219e+01,1.954e+01,7.083e+03
18.0,8.531e+03,2.045e+01,1.915e+01,8.571e+03
19.5,1.119e+04,2.221e+01,1.852e+01,1.123e+04
21.0,1.333e+04,3.046e+01,1.980e+01,1.338e+04
22.5,1.598e+04,3.134e+01,1.981e+01,1.603e+04
24.0,1.982e+04,3.400e+01,2.167e+01,1.987e+04
25.5,2.250e+04,3.645e+01,2.039e+01,2.256e+04
27.0,2.638e+04,4.688e+01,1.994e+01,2.645e+04
28.5,3.028e+04,5.527e+01,2.256e+01,3.036e+04
30.0,3.572e+04,5.456e+01,2.407e+01,3.580e+04
31.5,4.255e+04,6.964e+01,2.653e+01,4.265e+04
33.0,4.914e+04,1.209e+02,2.725e+01,4.929e+04
34.5,5.850e+04,1.732e+02,3.277e+01,5.871e+04
36.0,7.051e+04,2.235e+02,4.474e+01,7.078e+04
37.5,8.204e+04,2.896e+02,6.814e+01,8.240e+04
39.0,9.812e+04,3.769e+02,1.043e+02,9.860e+04
40.5,1.220e+05,4.172e+02,1.936e+02,1.226e+05
42.0,1.555e+05,3.620e+02,4.167e+02,1.563e+05
43.5,2.042e+05,2.491e+02,9.651e+02,2.054e+05
45.0,2.789e+05,1.053e+03,1.938e+03,2.819e+05
46.5,3.880e+05,4.585e+03,2.537e+03,3.952e+05
48.0,5.615e+05,9.640e+03,2.713e+03,5.739e+05
49.5,8.632e+05,1.574e+04,4.701e+03,8.837e+05
51.0,1.172e+06,2.733e+04,6.635e+03,1.206e+06
52.5,1.109e+06,3.488e+04,3.407e+03,1.147e+06
54.0,1.124e+06,3.593e+04,9.095e+02,1.161e+06
55.5,1.387e+06,3.422e+04,1.093e+03,1.422e+06
57.0,1.954e+06,4.374e+04,2.147e+03,1.999e+06
58.5,2.896e+06,5.711e+04,9.387e+03,2.963e+06
60.0,3.774e+06,6.179e+04,2.603e+04,3.861e+06
61.5,3.969e+06,5.658e+04,3.799e+04,4.063e+06
63.0,3.333e+06,4.557e+04,3.725e+04,3.415e+06
64.5,2.483e+06,3.398e+04,3.230e+04,2.549e+06
66.0,1.816e+06,2.567e+04,2.573e+04,1.868e+06
67.5,1.360e+06,2.066e+04,2.030e+04,1.401e+06
69.0,1.044e+06,1.854e+04,1.718e+04,1.079e+06
70.5,8.102e+05,1.827e+04,1.575e+04,8.443e+05
72.0,6.493e+05,1.813e+04,1.463e+04,6.820e+05
73.5,5.476e+05,1.858e+04,1.387e+04,5.801e+05
75.0,4.729e+05,1.954e+04,1.339e+04,5.058e+05
76.5,4.071e+05,1.986e+04,1.259e+04,4.395e+05
78.0,3.482e+05,1.892e+04,1.136e+04,3.785e+05
79.5,3.141e+05,1.696e+04,9.818e+03,3.409e+05
