freq,psd_x,psd_y,psd_z,psd_xyz
100.8,2.260e+03,5.349e+04,5.329e+04,1.090e+05
102.3,2.276e+03,6.198e+04,6.535e+04,1.296e+05
103.7,2.364e+03,7.172e+04,7.894e+04,1.530e+05
105.2,2.308e+03,8.086e+04,9.242e+04,1.756e+05
106.6,2.401e+03,8.491e+04,9.625e+04,1.836e+05
108.1,2.700e+03,7.810e+04,8.786e+04,1.687e+05
109.6,2.628e+03,5.998e+04,6.914e+04,1.317e+05
111.0,2.446e+03,4.260e+04,4.940e+04,9.444e+04
112.5,1.895e+03,2.956e+04,3.462e+04,6.608e+04
113.9,1.296e+03,1.955e+04,2.513e+04,4.597e+04
115.4,9.296e+02,1.271e+04,1.852e+04,3.216e+04
116.9,6.905e+02,8.493e+03,1.384e+04,2.303e+04
118.3,5.610e+02,5.878e+03,1.039e+04,1.682e+04
119.8,4.813e+02,4.153e+03,7.970e+03,1.260e+04
121.2,4.832e+02,2.987e+03,6.227e+03,9.697e+03
122.7,5.746e+02,2.548e+03,4.966e+03,8.089e+03
124.2,6.525e+02,3.327e+03,3.907e+03,7.886e+03
125.6,6.020e+02,2.838e+03,3.081e+03,6.521e+03
127.1,7.479e+02,2.216e+03,2.427e+03,5.390e+03
128.5,9.542e+02,3.082e+03,1.828e+03,5.864e+03
130.0,1.250e+03,4.776e+03,1.511e+03,7.536e+03
131.5,1.287e+03,6.307e+03,1.167e+03,8.762e+03
132.9,6.706e+02,3.882e+03,6.357e+02,5.188e+03
134.4,1.854e+02,5.214e+02,2.958e+02,1.003e+03
135.9,1.694e+02,3.021e+02,2.265e+02,6.980e+02
137.3,1.875e+02,4.271e+02,2.233e+02,8.380e+02
138.8,1.799e+02,8.018e+02,3.149e+02,1.297e+03
140.2,1.722e+02,1.302e+03,4.814e+02,1.955e+03
141.7,1.746e+02,1.786e+03,6.814e+02,2.642e+03
143.2,1.645e+02,1.901e+03,7.617e+02,2.827e+03
144.6,1.656e+02,1.469e+03,6.114e+02,2.246e+03
146.1,2.844e+02,1.020e+03,5.119e+02,1.816e+03
147.5,3.302e+02,6.887e+02,3.871e+02,1.406e+03
149.0,3.188e+02,6.115e+02,2.464e+02,1.177e+03
150.5,3.330e+02,6.550e+02,1.819e+02,1.170e+03
151.9,3.569e+02,8.504e+02,1.979e+02,1.405e+03
153.4,3.050e+02,1.000e+03,2.479e+02,1.553e+03
154.8,2.654e+02,1.009e+03,2.869e+02,1.562e+03
156.3,2.414e+02,1.036e+03,2.907e+02,1.568e+03
157.8,2.180e+02,9.707e+02,2.981e+02,1.487e+03
159.2,2.315e+02,8.986e+02,3.019e+02,1.432e+03
160.7,2.587e+02,8.354e+02,3.148e+02,1.409e+03
162.1,2.612e+02,7.990e+02,3.337e+02,1.394e+03
163.6,2.696e+02,7.116e+02,3.584e+02,1.340e+03
165.1,2.628e+02,6.730e+02,3.719e+02,1.308e+03
166.5,2.448e+02,6.513e+02,3.546e+02,1.251e+03
168.0,2.676e+02,5.822e+02,3.258e+02,1.176e+03
169.4,2.642e+02,5.128e+02,3.149e+02,1.092e+03
170.9,2.421e+02,4.778e+02,2.772e+02,9.971e+02
172.4,2.448e+02,4.939e+02,2.732e+02,1.012e+03
173.8,2.406e+02,5.154e+02,2.643e+02,1.020e+03
175.3,1.967e+02,4.594e+02,2.288e+02,8.848e+02
176.8,1.824e+02,5.405e+02,2.500e+02,9.729e+02
178.2,1.748e+02,6.474e+02,2.985e+02,1.121e+03
179.7,1.674e+02,8.248e+02,4.073e+02,1.400e+03
181.1,1.667e+02,1.039e+03,5.676e+02,1.774e+03
182.6,1.637e+02,1.143e+03,6.594e+02,1.966e+03
184.1,1.749e+02,1.095e+03,6.917e+02,1.961e+03
185.5,1.761e+02,1.007e+03,6.361e+02,1.820e+03
187.0,1.898e+02,9.631e+02,5.624e+02,1.715e+03
188.4,2.181e+02,1.165e+03,6.311e+02,2.014e+03
189.9,2.605e+02,1.614e+03,8.229e+02,2.698e+03
191.4,2.751e+02,1.829e+03,9.638e+02,3.068e+03
192.8,2.863e+02,1.851e+03,9.594e+02,3.096e+03
194.3,2.775e+02,1.818e+03,8.750e+02,2.970e+03
195.7,2.732e+02,1.817e+03,9.789e+02,3.070e+03
197.2,2.603e+02,1.906e+03,1.139e+03,3.305e+03
198.7,2.407e+02,2.088e+03,1.242e+03,3.571e+03
