freq,psd_x,psd_y,psd_z,psd_xyz
135.9,1.869e+04,4.557e+03,6.223e+03,2.947e+04
137.4,2.299e+04,5.615e+03,8.056e+03,3.666e+04
138.9,2.728e+04,7.058e+03,1.006e+04,4.440e+04
140.4,2.849e+04,7.888e+03,1.104e+04,4.742e+04
141.9,2.623e+04,7.649e+03,1.064e+04,4.452e+04
143.4,2.607e+04,8.026e+03,1.091e+04,4.501e+04
144.9,2.643e+04,8.899e+03,1.151e+04,4.685e+04
146.4,2.568e+04,9.699e+03,1.177e+04,4.715e+04
147.9,2.500e+04,1.040e+04,1.189e+04,4.729e+04
149.4,2.476e+04,1.103e+04,1.214e+04,4.793e+04
150.9,2.331e+04,1.103e+04,1.189e+04,4.623e+04
152.4,2.037e+04,1.046e+04,1.082e+04,4.165e+04
153.9,2.008e+04,1.103e+04,1.088e+04,4.199e+04
155.3,2.082e+04,1.211e+04,1.151e+04,4.444e+04
156.8,1.811e+04,1.115e+04,1.032e+04,3.958e+04
158.3,1.513e+04,9.802e+03,8.867e+03,3.380e+04
159.8,1.272e+04,8.632e+03,7.682e+03,2.903e+04
161.3,1.067e+04,7.594e+03,6.511e+03,2.477e+04
162.8,9.286e+03,6.904e+03,5.717e+03,2.191e+04
164.3,7.856e+03,6.066e+03,5.057e+03,1.898e+04
165.8,6.987e+03,5.730e+03,4.768e+03,1.749e+04
167.3,5.240e+03,4.596e+03,3.624e+03,1.346e+04
168.8,3.125e+03,2.856e+03,2.075e+03,8.056e+03
170.3,1.681e+03,1.591e+03,9.798e+02,4.252e+03
171.8,9.399e+02,8.871e+02,4.684e+02,2.295e+03
173.3,6.614e+02,6.838e+02,3.773e+02,1.722e+03
174.8,6.304e+02,8.322e+02,5.006e+02,1.963e+03
176.3,8.206e+02,1.152e+03,7.256e+02,2.699e+03
177.7,1.163e+03,1.628e+03,1.028e+03,3.818e+03
179.2,1.389e+03,2.217e+03,1.403e+03,5.009e+03
180.7,1.540e+03,2.284e+03,1.572e+03,5.397e+03
182.2,1.482e+03,2.074e+03,1.510e+03,5.066e+03
183.7,1.403e+03,1.905e+03,1.409e+03,4.717e+03
185.2,1.404e+03,1.874e+03,1.340e+03,4.618e+03
186.7,1.378e+03,1.942e+03,1.274e+03,4.594e+03
188.2,1.317e+03,1.973e+03,1.195e+03,4.485e+03
189.7,1.151e+03,1.939e+03,1.076e+03,4.166e+03
191.2,1.026e+03,1.899e+03,9.870e+02,3.912e+03
192.7,9.108e+02,2.049e+03,1.113e+03,4.073e+03
194.2,9.547e+02,2.491e+03,1.521e+03,4.967e+03
195.7,1.030e+03,2.407e+03,1.610e+03,5.047e+03
197.2,1.029e+03,2.047e+03,1.452e+03,4.528e+03
198.7,1.105e+03,1.773e+03,1.368e+03,4.246e+03
