freq,psd_x,psd_y,psd_z,psd_xyz
58.6,3.668e+06,2.264e+04,3.650e+04,3.727e+06
60.1,4.760e+06,5.204e+04,4.149e+04,4.854e+06
61.6,5.272e+06,5.935e+04,2.276e+04,5.354e+06
63.1,4.745e+06,3.387e+04,1.168e+04,4.791e+06
64.6,3.641e+06,1.490e+04,1.943e+04,3.676e+06
66.1,2.733e+06,1.515e+04,2.742e+04,2.776e+06
67.6,2.152e+06,2.376e+04,2.990e+04,2.206e+06
69.1,1.723e+06,2.708e+04,2.833e+04,1.778e+06
70.6,1.378e+06,2.602e+04,2.571e+04,1.430e+06
72.1,1.207e+06,2.630e+04,2.541e+04,1.259e+06
73.6,1.153e+06,2.876e+04,2.663e+04,1.209e+06
75.1,1.094e+06,3.170e+04,2.738e+04,1.153e+06
76.6,9.984e+05,3.339e+04,2.759e+04,1.059e+06
78.1,8.663e+05,3.046e+04,2.428e+04,9.210e+05
79.6,7.802e+05,2.467e+04,1.657e+04,8.214e+05
81.1,7.220e+05,2.183e+04,9.860e+03,7.537e+05
82.6,6.551e+05,2.436e+04,8.041e+03,6.875e+05
84.1,6.051e+05,2.861e+04,9.260e+03,6.429e+05
85.6,5.482e+05,2.778e+04,9.094e+03,5.850e+05
87.1,4.704e+05,2.312e+04,7.724e+03,5.012e+05
88.6,4.129e+05,2.108e+04,7.011e+03,4.410e+05
90.1,3.853e+05,2.356e+04,7.590e+03,4.164e+05
91.6,3.619e+05,2.461e+04,7.869e+03,3.943e+05
93.1,3.342e+05,2.317e+04,7.353e+03,3.647e+05
94.6,3.058e+05,2.111e+04,6.539e+03,3.335e+05
96.1,2.793e+05,1.968e+04,5.790e+03,3.047e+05
97.6,2.501e+05,1.820e+04,5.121e+03,2.734e+05
99.1,2.227e+05,1.707e+04,4.483e+03,2.443e+05
100.6,2.090e+05,1.694e+04,4.047e+03,2.300e+05
102.1,2.019e+05,1.670e+04,3.201e+03,2.218e+05
103.6,2.005e+05,1.584e+04,1.908e+03,2.183e+05
105.1,2.000e+05,1.759e+04,1.273e+03,2.189e+05
106.6,2.015e+05,2.625e+04,2.790e+03,2.305e+05
108.1,2.047e+05,3.794e+04,5.235e+03,2.479e+05
109.6,2.037e+05,5.131e+04,7.875e+03,2.628e+05
111.1,1.990e+05,6.208e+04,9.851e+03,2.709e+05
112.6,1.855e+05,6.579e+04,1.032e+04,2.616e+05
114.1,1.810e+05,6.883e+04,1.130e+04,2.611e+05
115.6,1.814e+05,6.928e+04,1.219e+04,2.628e+05
117.1,1.821e+05,6.775e+04,1.239e+04,2.622e+05
118.6,1.846e+05,6.806e+04,1.283e+04,2.655e+05
120.1,1.916e+05,7.236e+04,1.400e+04,2.780e+05
121.6,1.980e+05,7.832e+04,1.508e+04,2.914e+05
123.1,2.074e+05,8.543e+04,1.671e+04,3.095e+05
124.6,2.157e+05,9.166e+04,1.815e+04,3.255e+05
126.1,2.210e+05,1.008e+05,1.927e+04,3.410e+05
127.6,2.233e+05,1.118e+05,1.957e+04,3.547e+05
129.1,2.187e+05,1.210e+05,1.943e+04,3.591e+05
130.6,2.039e+05,1.211e+05,1.964e+04,3.447e+05
132.1,1.592e+05,9.518e+04,1.771e+04,2.721e+05
133.6,5.101e+04,2.855e+04,6.774e+03,8.634e+04
135.1,6.642e+03,2.780e+03,1.383e+03,1.080e+04
136.6,5.853e+03,2.221e+03,1.452e+03,9.526e+03
138.2,5.651e+03,1.877e+03,1.538e+03,9.066e+03
139.7,5.724e+03,1.485e+03,1.682e+03,8.890e+03
141.2,7.339e+03,1.510e+03,2.226e+03,1.108e+04
142.7,1.009e+04,1.822e+03,3.087e+03,1.500e+04
144.2,1.712e+04,3.090e+03,5.129e+03,2.534e+04
145.7,2.248e+04,4.315e+03,6.834e+03,3.363e+04
147.2,2.243e+04,4.378e+03,6.980e+03,3.379e+04
148.7,2.446e+04,5.261e+03,7.824e+03,3.754e+04
150.2,2.916e+04,6.896e+03,9.579e+03,4.563e+04
151.7,3.307e+04,8.077e+03,1.120e+04,5.235e+04
153.2,3.599e+04,8.890e+03,1.251e+04,5.739e+04
154.7,4.057e+04,1.051e+04,1.443e+04,6.551e+04
156.2,3.641e+04,9.895e+03,1.328e+04,5.958e+04
157.7,2.845e+04,8.297e+03,1.062e+04,4.737e+04
159.2,2.249e+04,8.044e+03,8.701e+03,3.923e+04
160.7,2.213e+04,1.037e+04,9.010e+03,4.151e+04
162.2,2.186e+04,1.170e+04,9.327e+03,4.288e+04
163.7,2.247e+04,1.244e+04,9.618e+03,4.453e+04
165.2,2.314e+04,1.324e+04,9.918e+03,4.630e+04
166.7,2.191e+04,1.292e+04,9.458e+03,4.429e+04
168.2,1.711e+04,1.023e+04,7.514e+03,3.485e+04
169.7,1.299e+04,7.732e+03,5.861e+03,2.658e+04
171.2,1.055e+04,6.002e+03,4.978e+03,2.153e+04
172.7,9.710e+03,5.015e+03,5.138e+03,1.986e+04
174.2,1.195e+04,5.513e+03,6.487e+03,2.395e+04
175.7,1.467e+04,5.869e+03,7.334e+03,2.787e+04
177.2,1.459e+04,4.734e+03,6.651e+03,2.597e+04
178.7,1.471e+04,3.887e+03,6.120e+03,2.472e+04
180.2,1.360e+04,3.032e+03,5.339e+03,2.197e+04
181.7,1.114e+04,2.313e+03,4.086e+03,1.754e+04
183.2,8.627e+03,1.711e+03,2.949e+03,1.329e+04
184.7,5.964e+03,1.218e+03,1.933e+03,9.116e+03
186.2,3.738e+03,9.319e+02,1.215e+03,5.885e+03
187.7,2.037e+03,8.206e+02,6.848e+02,3.543e+03
189.2,1.107e+03,8.534e+02,4.162e+02,2.377e+03
190.7,6.572e+02,7.572e+02,2.566e+02,1.671e+03
192.2,4.017e+02,6.289e+02,1.603e+02,1.191e+03
193.7,2.521e+02,7.737e+02,1.711e+02,1.197e+03
195.2,1.899e+02,1.017e+03,2.496e+02,1.457e+03
196.7,2.233e+02,1.065e+03,2.897e+02,1.578e+03
198.2,2.744e+02,1.071e+03,3.308e+02,1.676e+03
199.7,3.110e+02,1.057e+03,3.445e+02,1.712e+03
