freq,psd_x,psd_y,psd_z,psd_xyz
184.4,2.909e+02,6.680e+02,3.533e+02,1.312e+03
185.9,2.780e+02,6.831e+02,3.458e+02,1.307e+03
187.4,2.258e+02,6.481e+02,3.326e+02,1.206e+03
188.9,1.893e+02,6.445e+02,3.349e+02,1.169e+03
190.4,1.718e+02,6.903e+02,3.563e+02,1.218e+03
191.9,1.538e+02,7.651e+02,3.612e+02,1.280e+03
193.4,1.744e+02,8.843e+02,3.666e+02,1.425e+03
194.9,2.276e+02,1.109e+03,4.512e+02,1.788e+03
196.4,2.646e+02,1.203e+03,4.860e+02,1.953e+03
197.9,2.750e+02,1.316e+03,4.879e+02,2.079e+03
199.4,2.823e+02,1.326e+03,4.812e+02,2.090e+03
