freq,psd_x,psd_y,psd_z,psd_xyz
141.2,1.249e+04,1.720e+03,3.876e+03,1.808e+04
142.7,1.925e+04,3.136e+03,5.813e+03,2.820e+04
144.2,2.803e+04,6.022e+03,8.278e+03,4.233e+04
145.7,3.264e+04,8.675e+03,9.751e+03,5.107e+04
147.2,3.457e+04,9.939e+03,1.062e+04,5.513e+04
148.7,3.866e+04,1.179e+04,1.253e+04,6.298e+04
150.2,4.351e+04,1.385e+04,1.464e+04,7.200e+04
151.7,4.442e+04,1.410e+04,1.531e+04,7.383e+04
153.2,4.484e+04,1.446e+04,1.577e+04,7.506e+04
154.7,4.643e+04,1.558e+04,1.665e+04,7.865e+04
156.2,4.165e+04,1.441e+04,1.520e+04,7.126e+04
157.7,3.489e+04,1.265e+04,1.271e+04,6.025e+04
159.2,3.066e+04,1.229e+04,1.112e+04,5.407e+04
160.7,3.163e+04,1.472e+04,1.203e+04,5.838e+04
162.2,3.269e+04,1.643e+04,1.298e+04,6.210e+04
163.7,3.098e+04,1.592e+04,1.271e+04,5.961e+04
165.2,2.864e+04,1.555e+04,1.238e+04,5.657e+04
166.7,2.566e+04,1.432e+04,1.145e+04,5.143e+04
168.2,2.254e+04,1.172e+04,9.982e+03,4.424e+04
169.7,1.865e+04,8.928e+03,8.175e+03,3.575e+04
171.2,1.781e+04,7.950e+03,8.450e+03,3.421e+04
172.7,1.921e+04,8.526e+03,1.057e+04,3.831e+04
174.2,2.351e+04,9.550e+03,1.304e+04,4.610e+04
175.7,2.780e+04,9.782e+03,1.433e+04,5.190e+04
177.2,2.876e+04,8.778e+03,1.403e+04,5.157e+04
178.7,3.048e+04,8.165e+03,1.435e+04,5.300e+04
180.2,2.771e+04,6.614e+03,1.268e+04,4.700e+04
181.7,1.988e+04,4.364e+03,8.654e+03,3.290e+04
183.2,1.303e+04,3.148e+03,5.278e+03,2.146e+04
184.7,7.963e+03,2.428e+03,2.944e+03,1.334e+04
186.2,4.609e+03,1.876e+03,1.615e+03,8.100e+03
187.7,2.519e+03,1.500e+03,9.289e+02,4.948e+03
189.2,1.325e+03,1.400e+03,6.665e+02,3.391e+03
190.7,1.026e+03,1.158e+03,5.739e+02,2.757e+03
192.2,1.005e+03,8.638e+02,5.237e+02,2.392e+03
193.7,9.936e+02,1.083e+03,5.981e+02,2.674e+03
195.2,1.112e+03,1.414e+03,7.311e+02,3.257e+03
196.7,1.284e+03,1.498e+03,8.053e+02,3.587e+03
198.2,1.355e+03,1.494e+03,8.181e+02,3.667e+03
199.7,1.585e+03,1.505e+03,8.587e+02,3.949e+03
