freq,psd_x,psd_y,psd_z,psd_xyz
61.7,3.870e+06,5.542e+04,4.195e+04,3.968e+06
63.2,2.996e+06,5.086e+04,3.096e+04,3.078e+06
64.7,2.195e+06,4.305e+04,2.226e+04,2.260e+06
66.2,1.622e+06,3.468e+04,1.584e+04,1.672e+06
67.7,1.241e+06,2.782e+04,1.269e+04,1.282e+06
69.2,9.706e+05,2.276e+04,1.161e+04,1.005e+06
70.7,7.693e+05,1.917e+04,1.149e+04,7.999e+05
72.2,6.294e+05,1.714e+04,1.107e+04,6.576e+05
73.7,5.422e+05,1.683e+04,1.129e+04,5.704e+05
75.2,4.752e+05,1.665e+04,1.178e+04,5.036e+05
76.7,4.172e+05,1.568e+04,1.175e+04,4.446e+05
78.2,3.622e+05,1.424e+04,1.128e+04,3.877e+05
79.7,3.304e+05,1.355e+04,1.084e+04,3.548e+05
81.2,3.182e+05,1.363e+04,1.068e+04,3.426e+05
82.7,3.032e+05,1.405e+04,1.040e+04,3.277e+05
84.2,2.810e+05,1.445e+04,9.808e+03,3.053e+05
85.8,2.558e+05,1.479e+04,9.485e+03,2.801e+05
87.3,2.250e+05,1.486e+04,9.277e+03,2.491e+05
88.8,1.995e+05,1.477e+04,9.105e+03,2.233e+05
90.3,1.809e+05,1.499e+04,9.089e+03,2.050e+05
91.8,1.693e+05,1.582e+04,9.350e+03,1.945e+05
93.3,1.617e+05,1.716e+04,9.886e+03,1.887e+05
94.8,1.555e+05,1.853e+04,9.935e+03,1.839e+05
96.3,1.583e+05,2.023e+04,8.998e+03,1.876e+05
97.8,1.526e+05,2.192e+04,8.710e+03,1.833e+05
99.3,1.419e+05,2.362e+04,9.149e+03,1.747e+05
100.8,1.362e+05,2.616e+04,1.026e+04,1.727e+05
102.3,1.336e+05,2.945e+04,1.183e+04,1.749e+05
103.8,1.332e+05,3.331e+04,1.379e+04,1.803e+05
105.3,1.322e+05,3.627e+04,1.490e+04,1.834e+05
106.8,1.300e+05,3.639e+04,1.298e+04,1.794e+05
108.3,1.308e+05,3.358e+04,9.134e+03,1.736e+05
109.8,1.303e+05,3.130e+04,8.342e+03,1.700e+05
111.3,1.244e+05,3.099e+04,8.674e+03,1.641e+05
112.8,1.162e+05,3.123e+04,6.973e+03,1.544e+05
114.3,1.152e+05,3.086e+04,5.544e+03,1.516e+05
115.8,1.175e+05,3.322e+04,5.490e+03,1.562e+05
117.3,1.202e+05,3.297e+04,4.367e+03,1.575e+05
118.8,1.233e+05,3.249e+04,4.096e+03,1.599e+05
120.4,1.302e+05,3.438e+04,5.664e+03,1.702e+05
121.9,1.391e+05,4.035e+04,8.097e+03,1.875e+05
123.4,1.414e+05,4.250e+04,1.076e+04,1.947e+05
124.9,1.404e+05,4.254e+04,1.291e+04,1.959e+05
126.4,1.361e+05,3.988e+04,1.423e+04,1.902e+05
127.9,1.292e+05,3.620e+04,1.514e+04,1.805e+05
129.4,1.211e+05,3.072e+04,1.672e+04,1.686e+05
130.9,1.354e+05,3.197e+04,2.355e+04,1.910e+05
132.4,1.221e+05,3.140e+04,2.444e+04,1.780e+05
133.9,5.430e+04,1.452e+04,1.230e+04,8.111e+04
135.4,1.347e+04,2.555e+03,4.413e+03,2.043e+04
136.9,1.310e+04,1.744e+03,4.644e+03,1.948e+04
138.4,1.437e+04,1.304e+03,5.257e+03,2.093e+04
139.9,1.587e+04,8.521e+02,5.960e+03,2.268e+04
141.4,1.853e+04,5.845e+02,7.016e+03,2.613e+04
142.9,2.299e+04,6.672e+02,8.754e+03,3.241e+04
144.4,3.049e+04,1.300e+03,1.176e+04,4.355e+04
145.9,3.818e+04,2.552e+03,1.491e+04,5.564e+04
147.4,4.553e+04,4.268e+03,1.802e+04,6.782e+04
148.9,5.572e+04,6.776e+03,2.257e+04,8.507e+04
150.4,6.680e+04,9.831e+03,2.803e+04,1.047e+05
151.9,7.443e+04,1.259e+04,3.236e+04,1.194e+05
153.4,7.317e+04,1.424e+04,3.254e+04,1.199e+05
155.0,6.977e+04,1.563e+04,3.152e+04,1.169e+05
156.5,6.465e+04,1.666e+04,3.001e+04,1.113e+05
158.0,6.265e+04,1.795e+04,3.004e+04,1.106e+05
159.5,6.140e+04,1.890e+04,3.037e+04,1.107e+05
161.0,5.545e+04,1.806e+04,2.839e+04,1.019e+05
162.5,4.630e+04,1.556e+04,2.469e+04,8.655e+04
164.0,3.745e+04,1.295e+04,2.054e+04,7.094e+04
165.5,3.407e+04,1.253e+04,1.945e+04,6.604e+04
167.0,3.119e+04,1.189e+04,1.850e+04,6.157e+04
168.5,2.623e+04,1.002e+04,1.591e+04,5.216e+04
170.0,2.225e+04,8.031e+03,1.337e+04,4.365e+04
171.5,2.030e+04,6.546e+03,1.177e+04,3.862e+04
173.0,1.878e+04,5.683e+03,1.039e+04,3.486e+04
174.5,1.626e+04,4.668e+03,8.486e+03,2.941e+04
176.0,1.356e+04,3.587e+03,6.527e+03,2.368e+04
177.5,1.052e+04,2.448e+03,4.467e+03,1.744e+04
179.0,7.551e+03,1.611e+03,2.845e+03,1.201e+04
180.5,4.951e+03,1.038e+03,1.612e+03,7.600e+03
182.0,3.618e+03,8.508e+02,9.743e+02,5.443e+03
183.5,3.181e+03,8.330e+02,7.455e+02,4.760e+03
185.0,3.002e+03,8.908e+02,6.961e+02,4.589e+03
186.5,2.821e+03,1.005e+03,7.403e+02,4.566e+03
188.0,2.721e+03,1.064e+03,8.126e+02,4.597e+03
189.6,2.429e+03,1.090e+03,8.144e+02,4.334e+03
191.1,2.446e+03,1.189e+03,9.106e+02,4.545e+03
192.6,2.645e+03,1.445e+03,1.225e+03,5.314e+03
194.1,2.805e+03,1.799e+03,1.516e+03,6.120e+03
195.6,2.787e+03,2.011e+03,1.674e+03,6.471e+03
197.1,2.541e+03,1.984e+03,1.709e+03,6.233e+03
198.6,2.415e+03,2.043e+03,1.835e+03,6.293e+03
