#time,accel_x,accel_y,accel_z
89.625471,0.000000,148.041188,9474.636058
89.625796,-383.047749,-74.020594,9400.615463
89.626121,-689.485948,-592.164754,9474.636058
89.626446,-459.657299,-370.102971,9696.697840
89.626771,-306.438199,-444.123565,9548.656652
89.627096,-459.657299,-444.123565,9696.697840
89.627421,-76.609550,-148.041188,9474.636058
89.627746,0.000000,-0.000000,9548.656652
89.628071,76.609550,296.082377,9178.553681
89.628395,459.657299,518.144159,8808.450710
89.628720,459.657299,592.164754,9030.512492
89.629045,689.485948,888.247130,8660.409521
89.629370,536.266849,296.082377,8808.450710
89.629695,153.219100,370.102971,9104.533087
89.630020,0.000000,148.041188,8734.430116
89.630345,76.609550,-74.020594,9400.615463
89.630670,-536.266849,-222.061783,9252.574275
89.630995,-536.266849,-592.164754,9474.636058
89.631320,-842.705048,-592.164754,9400.615463
89.631645,-612.876398,-296.082377,9622.677246
89.631970,-612.876398,-0.000000,9622.677246
89.632295,-229.828649,-148.041188,9252.574275
89.632620,-306.438199,-0.000000,8956.491898
89.632944,-842.705048,296.082377,9104.533087
89.633269,-383.047749,296.082377,9104.533087
89.633594,-536.266849,518.144159,8808.450710
89.633919,0.000000,296.082377,9178.553681
89.634244,-229.828649,-74.020594,8586.388927
89.634569,0.000000,-0.000000,9178.553681
89.634894,-612.876398,-0.000000,9622.677246
89.635219,-536.266849,-222.061783,9030.512492
89.635544,-536.266849,-222.061783,9474.636058
89.635869,-612.876398,-296.082377,9474.636058
89.636194,0.000000,-222.061783,9326.594869
89.636519,-459.657299,-0.000000,8956.491898
89.636844,-612.876398,-296.082377,9326.594869
89.637169,-689.485948,-0.000000,9178.553681
89.637493,-689.485948,370.102971,8882.471304
89.637818,-766.095498,-0.000000,9104.533087
89.638143,-766.095498,-0.000000,9104.533087
89.638468,-306.438199,-0.000000,9474.636058
89.638793,-383.047749,-666.185348,9104.533087
89.639118,-1149.143247,-814.226536,9400.615463
89.639443,-229.828649,-740.205942,9474.636058
89.639768,-612.876398,-444.123565,9400.615463
89.640093,-306.438199,444.123565,8734.430116
89.640418,-153.219100,444.123565,8808.450710
89.640743,-153.219100,-148.041188,9104.533087
89.641068,0.000000,-0.000000,9030.512492
89.641393,-229.828649,-74.020594,8290.306550
89.641718,306.438199,-0.000000,9104.533087
89.642042,0.000000,666.185348,9030.512492
89.642367,229.828649,592.164754,9030.512492
89.642692,0.000000,518.144159,8808.450710
89.643017,0.000000,296.082377,9252.574275
89.643342,0.000000,-74.020594,9326.594869
89.643667,0.000000,-296.082377,9400.615463
89.643992,-229.828649,370.102971,9770.718434
89.644317,0.000000,-370.102971,9178.553681
89.644642,0.000000,-0.000000,9474.636058
89.644967,-229.828649,-0.000000,9326.594869
89.645292,0.000000,-74.020594,9474.636058
89.645617,0.000000,-148.041188,9400.615463
89.645942,-229.828649,518.144159,8660.409521
89.646267,0.000000,148.041188,8882.471304
89.646591,0.000000,-0.000000,8956.491898
89.646916,0.000000,370.102971,8882.471304
89.647241,229.828649,-74.020594,9104.533087
89.647566,-229.828649,-0.000000,9178.553681
89.647891,0.000000,-592.164754,9770.718434
89.648216,0.000000,-888.247130,9770.718434
89.648541,153.219100,-296.082377,9400.615463
89.648866,-153.219100,-0.000000,9252.574275
89.649191,0.000000,-0.000000,9326.594869
89.649516,0.000000,222.061783,9030.512492
89.649841,-383.047749,296.082377,8808.450710
89.650166,-229.828649,-0.000000,9104.533087
89.650491,0.000000,592.164754,9400.615463
89.650816,0.000000,444.123565,8512.368333
89.651140,-459.657299,-148.041188,9178.553681
89.651465,-229.828649,-222.061783,9474.636058
89.651790,-536.266849,-222.061783,9252.574275
89.652115,-383.047749,-370.102971,9326.594869
89.652440,-689.485948,-222.061783,9474.636058
89.652765,-612.876398,-518.144159,9252.574275
89.653090,-536.266849,-0.000000,9104.533087
89.653415,-612.876398,296.082377,8882.471304
89.653740,-459.657299,-0.000000,9030.512492
89.654065,-766.095498,-0.000000,9252.574275
89.654390,-689.485948,-0.000000,9178.553681
89.654715,-689.485948,-0.000000,8956.491898
89.655040,-383.047749,-74.020594,9474.636058
89.655365,-612.876398,-0.000000,9474.636058
89.655689,-536.266849,-518.144159,9326.594869
89.656014,-536.266849,-0.000000,8734.430116
89.656339,-459.657299,-148.041188,9104.533087
89.656664,-612.876398,-0.000000,9400.615463
89.656989,-306.438199,-0.000000,9326.594869
89.657313,-383.047749,296.082377,9252.574275
89.657638,0.000000,296.082377,9400.615463
89.657963,-383.047749,-0.000000,9030.512492
89.658288,-306.438199,-0.000000,9178.553681
89.658612,-383.047749,222.061783,9178.553681
89.658937,-383.047749,-148.041188,9400.615463
89.659262,-306.438199,-74.020594,8956.491898
89.659587,-383.047749,-370.102971,9400.615463
89.659912,-229.828649,-0.000000,9178.553681
89.660236,-919.314598,-222.061783,9030.512492
89.660561,-306.438199,-222.061783,9548.656652
89.660886,-383.047749,-370.102971,9400.615463
89.661211,-153.219100,-0.000000,9252.574275
89.661535,-229.828649,296.082377,9326.594869
89.661860,-153.219100,-0.000000,8808.450710
89.662185,0.000000,148.041188,9252.574275
89.662510,229.828649,370.102971,9326.594869
89.662835,383.047749,-0.000000,9178.553681
89.663159,0.000000,148.041188,8956.491898
89.663484,153.219100,74.020594,9326.594869
89.663809,-383.047749,-0.000000,9178.553681
89.664134,0.000000,-0.000000,9030.512492
89.664458,0.000000,370.102971,9252.574275
89.664783,0.000000,-296.082377,9178.553681
89.665108,0.000000,-74.020594,8882.471304
89.665433,-459.657299,-0.000000,9104.533087
89.665758,-459.657299,-0.000000,9104.533087
89.666082,-383.047749,-0.000000,8882.471304
89.666407,-536.266849,-0.000000,9252.574275
89.666732,-536.266849,-148.041188,9326.594869
89.667057,-306.438199,-148.041188,9474.636058
89.667381,-919.314598,-0.000000,9400.615463
89.667706,-689.485948,-0.000000,9474.636058
89.668031,-383.047749,-296.082377,9178.553681
89.668356,-306.438199,-0.000000,9400.615463
89.668681,-153.219100,-0.000000,8956.491898
89.669005,76.609550,-0.000000,8734.430116
89.669330,-229.828649,222.061783,9326.594869
89.669655,76.609550,296.082377,9178.553681
89.669980,0.000000,148.041188,8882.471304
89.670304,-229.828649,370.102971,8956.491898
89.670629,-459.657299,-0.000000,9252.574275
89.670954,-689.485948,-0.000000,9030.512492
89.671279,-1225.752797,-0.000000,9104.533087
89.671603,-1378.971896,-148.041188,9326.594869
89.671928,-1072.533697,-592.164754,9622.677246
89.672253,-1455.581446,-592.164754,9474.636058
89.672578,-1532.190996,-444.123565,9474.636058
89.672903,-1302.362347,-222.061783,9400.615463
89.673227,-1072.533697,-222.061783,9400.615463
89.673552,-1225.752797,-296.082377,9252.574275
89.673877,-383.047749,-0.000000,9030.512492
89.674202,-383.047749,-0.000000,8808.450710
89.674526,-383.047749,370.102971,9252.574275
89.674851,-459.657299,-0.000000,8882.471304
89.675176,0.000000,-0.000000,8808.450710
89.675501,-229.828649,-0.000000,8734.430116
89.675826,-229.828649,-0.000000,9104.533087
89.676150,-76.609550,296.082377,9178.553681
89.676475,-612.876398,370.102971,8734.430116
89.676800,-306.438199,-0.000000,9104.533087
89.677125,-612.876398,-0.000000,9474.636058
89.677449,-919.314598,-0.000000,9326.594869
89.677774,-919.314598,-74.020594,8956.491898
89.678099,-612.876398,-0.000000,9474.636058
89.678424,-689.485948,-148.041188,9252.574275
89.678749,-766.095498,-74.020594,9622.677246
89.679073,-766.095498,-0.000000,9104.533087
89.679398,-459.657299,148.041188,9696.697840
89.679723,-229.828649,-74.020594,9326.594869
89.680048,-153.219100,-0.000000,9178.553681
89.680372,0.000000,444.123565,9104.533087
89.680697,306.438199,296.082377,8956.491898
89.681022,459.657299,222.061783,9252.574275
89.681347,229.828649,296.082377,9252.574275
89.681672,0.000000,666.185348,9400.615463
89.681996,612.876398,444.123565,9030.512492
89.682321,612.876398,444.123565,8882.471304
89.682646,383.047749,222.061783,8956.491898
89.682971,689.485948,444.123565,8808.450710
89.683295,536.266849,-0.000000,9474.636058
89.683620,306.438199,444.123565,9696.697840
89.683945,229.828649,-296.082377,9474.636058
89.684270,-229.828649,-296.082377,9400.615463
89.684595,-383.047749,-148.041188,9696.697840
89.684919,-612.876398,-0.000000,9400.615463
89.685244,-306.438199,-74.020594,9474.636058
89.685569,-459.657299,-222.061783,9474.636058
89.685894,0.000000,-444.123565,9252.574275
89.686218,-689.485948,-222.061783,9178.553681
89.686543,-383.047749,-0.000000,9030.512492
89.686868,-689.485948,-0.000000,8808.450710
89.687193,-766.095498,222.061783,9178.553681
89.687517,-689.485948,148.041188,9178.553681
89.687842,-919.314598,-0.000000,9178.553681
89.688167,-766.095498,-74.020594,9252.574275
89.688492,-995.924147,-222.061783,9252.574275
89.688817,-995.924147,-148.041188,9104.533087
89.689141,-995.924147,-74.020594,9178.553681
89.689466,-1072.533697,-0.000000,9104.533087
89.689791,-1225.752797,-74.020594,9326.594869
89.690116,-995.924147,-592.164754,9474.636058
89.690440,-766.095498,-148.041188,9104.533087
89.690765,-766.095498,-370.102971,9030.512492
89.691090,-919.314598,-0.000000,9474.636058
89.691415,-383.047749,-222.061783,9178.553681
89.691740,0.000000,-0.000000,8882.471304
89.692064,306.438199,148.041188,8734.430116
89.692389,612.876398,296.082377,8882.471304
89.692714,842.705048,-296.082377,9030.512492
89.693039,842.705048,296.082377,9400.615463
89.693363,1302.362347,-0.000000,9178.553681
89.693688,1072.533697,-0.000000,8882.471304
89.694013,995.924147,222.061783,9326.594869
89.694338,689.485948,-0.000000,9252.574275
89.694663,919.314598,74.020594,9400.615463
89.694987,1608.800546,-370.102971,9326.594869
89.695312,842.705048,-0.000000,9696.697840
89.695637,919.314598,-0.000000,9622.677246
89.695962,995.924147,222.061783,9474.636058
89.696286,995.924147,296.082377,9104.533087
89.696611,842.705048,222.061783,8882.471304
89.696936,612.876398,-0.000000,8808.450710
89.697261,306.438199,222.061783,9696.697840
89.697586,842.705048,-296.082377,9400.615463
89.697910,306.438199,-296.082377,9178.553681
89.698235,306.438199,-148.041188,9326.594869
89.698560,0.000000,-592.164754,9178.553681
89.698885,0.000000,-740.205942,9548.656652
89.699209,-153.219100,-296.082377,9622.677246
89.699534,0.000000,-0.000000,9178.553681
89.699859,-229.828649,296.082377,9326.594869
89.700184,-995.924147,-0.000000,9104.533087
89.700509,-306.438199,296.082377,8956.491898
89.700833,-459.657299,518.144159,8808.450710
89.701158,-459.657299,592.164754,8734.430116
89.701483,-689.485948,296.082377,8734.430116
89.701808,-306.438199,-74.020594,9178.553681
89.702132,-689.485948,-0.000000,9252.574275
89.702457,-306.438199,-962.267725,9178.553681
89.702782,-612.876398,-370.102971,9400.615463
89.703107,-536.266849,-222.061783,9326.594869
89.703431,-536.266849,-222.061783,9252.574275
89.703756,-536.266849,-0.000000,9104.533087
89.704081,-306.438199,-74.020594,9252.574275
89.704406,612.876398,-148.041188,8660.409521
89.704731,229.828649,666.185348,8808.450710
89.705055,459.657299,592.164754,8956.491898
89.705380,383.047749,962.267725,8734.430116
89.705705,689.485948,666.185348,8882.471304
89.706030,842.705048,-0.000000,8882.471304
89.706354,1072.533697,-0.000000,9400.615463
89.706679,229.828649,-0.000000,9178.553681
89.707004,689.485948,-74.020594,9326.594869
89.707329,1072.533697,-296.082377,9326.594869
89.707654,536.266849,-222.061783,9548.656652
89.707978,919.314598,-0.000000,9474.636058
89.708303,689.485948,-296.082377,9548.656652
89.708628,842.705048,-296.082377,9474.636058
89.708953,612.876398,-148.041188,9548.656652
89.709277,1225.752797,-0.000000,9104.533087
89.709602,1225.752797,296.082377,9252.574275
89.709927,1225.752797,222.061783,8660.409521
89.710252,1149.143247,370.102971,9178.553681
89.710577,1225.752797,444.123565,9178.553681
89.710901,1532.190996,444.123565,9104.533087
89.711226,995.924147,-74.020594,9178.553681
89.711551,689.485948,-148.041188,9474.636058
89.711876,536.266849,-666.185348,9474.636058
89.712200,0.000000,-666.185348,9400.615463
89.712525,0.000000,-296.082377,9326.594869
89.712850,0.000000,-370.102971,9474.636058
89.713175,0.000000,-0.000000,9326.594869
89.713500,229.828649,148.041188,9252.574275
89.713824,229.828649,-0.000000,9178.553681
89.714149,-306.438199,-0.000000,9178.553681
89.714474,-306.438199,444.123565,9326.594869
89.714799,0.000000,370.102971,8882.471304
89.715123,0.000000,296.082377,8808.450710
89.715448,0.000000,148.041188,8734.430116
89.715773,76.609550,-148.041188,8734.430116
89.716098,153.219100,-222.061783,9178.553681
89.716423,153.219100,-814.226536,9030.512492
89.716747,76.609550,-740.205942,9474.636058
89.717072,153.219100,-370.102971,9178.553681
89.717397,153.219100,-74.020594,9030.512492
89.717722,229.828649,-74.020594,9104.533087
89.718046,0.000000,-0.000000,8882.471304
89.718371,0.000000,222.061783,9178.553681
89.718696,459.657299,518.144159,9178.553681
89.719021,766.095498,370.102971,8956.491898
89.719345,306.438199,-0.000000,8808.450710
89.719670,153.219100,-0.000000,9104.533087
89.719995,306.438199,-296.082377,9178.553681
89.720320,383.047749,-222.061783,9474.636058
89.720645,995.924147,-814.226536,9252.574275
89.720969,689.485948,-888.247130,9400.615463
89.721294,766.095498,-518.144159,9400.615463
89.721619,766.095498,148.041188,9326.594869
89.721944,689.485948,-74.020594,9030.512492
89.722268,842.705048,-0.000000,9030.512492
89.722593,1072.533697,222.061783,8882.471304
89.722918,995.924147,518.144159,9030.512492
89.723243,1915.238745,444.123565,9104.533087
89.723568,919.314598,592.164754,9400.615463
89.723892,1225.752797,-0.000000,9104.533087
89.724217,995.924147,148.041188,9252.574275
89.724542,766.095498,-0.000000,9474.636058
89.724867,842.705048,-222.061783,9548.656652
89.725191,689.485948,-370.102971,9622.677246
89.725516,459.657299,-148.041188,9844.739029
89.725841,1149.143247,-0.000000,9696.697840
89.726166,689.485948,-296.082377,9326.594869
89.726491,536.266849,222.061783,9104.533087
89.726815,536.266849,-0.000000,9104.533087
89.727140,459.657299,222.061783,9104.533087
89.727465,612.876398,-0.000000,9030.512492
89.727790,842.705048,-74.020594,9030.512492
89.728114,612.876398,370.102971,9252.574275
89.728439,0.000000,-0.000000,9104.533087
89.728764,306.438199,-0.000000,9104.533087
89.729089,459.657299,148.041188,9252.574275
89.729414,-229.828649,-74.020594,8882.471304
89.729738,0.000000,-148.041188,9474.636058
89.730063,-612.876398,-0.000000,9178.553681
89.730388,76.609550,-518.144159,9696.697840
89.730713,-459.657299,-74.020594,8660.409521
89.731037,-383.047749,-74.020594,9474.636058
89.731362,-306.438199,-0.000000,9178.553681
89.731687,0.000000,-222.061783,9326.594869
89.732012,76.609550,-0.000000,9252.574275
89.732337,0.000000,222.061783,8734.430116
89.732661,306.438199,-74.020594,9178.553681
89.732986,536.266849,370.102971,8808.450710
89.733311,306.438199,-0.000000,9178.553681
89.733636,229.828649,-0.000000,8956.491898
89.733960,306.438199,-74.020594,9030.512492
89.734285,306.438199,-0.000000,9474.636058
89.734610,229.828649,-370.102971,9030.512492
89.734935,0.000000,-444.123565,9326.594869
89.735259,0.000000,-444.123565,9696.697840
89.735584,536.266849,-592.164754,9400.615463
89.735909,306.438199,222.061783,9252.574275
89.736234,76.609550,-0.000000,9400.615463
89.736559,383.047749,-0.000000,9252.574275
89.736883,1302.362347,444.123565,9104.533087
89.737208,459.657299,-0.000000,8882.471304
89.737533,-153.219100,-74.020594,8956.491898
89.737858,306.438199,296.082377,9178.553681
89.738182,995.924147,370.102971,8956.491898
89.738507,689.485948,148.041188,9030.512492
89.738832,383.047749,-74.020594,9326.594869
89.739157,153.219100,-666.185348,9474.636058
89.739482,76.609550,-0.000000,9178.553681
89.739806,766.095498,-0.000000,8734.430116
89.740131,689.485948,222.061783,9252.574275
89.740456,459.657299,518.144159,9252.574275
89.740781,306.438199,-0.000000,8882.471304
89.741105,306.438199,-222.061783,9252.574275
89.741430,229.828649,-0.000000,9400.615463
89.741755,536.266849,-296.082377,9326.594869
89.742080,0.000000,-0.000000,9400.615463
89.742405,536.266849,296.082377,9400.615463
89.742729,689.485948,-0.000000,8660.409521
89.743054,229.828649,-0.000000,9104.533087
89.743379,76.609550,-0.000000,9104.533087
89.743704,76.609550,-0.000000,9400.615463
89.744028,76.609550,-0.000000,9474.636058
89.744353,-153.219100,-0.000000,9400.615463
89.744678,-306.438199,-370.102971,9178.553681
89.745003,-689.485948,-148.041188,9622.677246
89.745328,0.000000,296.082377,9252.574275
89.745652,0.000000,-148.041188,9400.615463
89.745977,-383.047749,-0.000000,9622.677246
89.746302,0.000000,-444.123565,9400.615463
89.746627,306.438199,-518.144159,9326.594869
89.746951,0.000000,-0.000000,9104.533087
89.747276,383.047749,370.102971,8586.388927
89.747601,306.438199,296.082377,9030.512492
89.747926,229.828649,222.061783,8808.450710
89.748251,0.000000,-0.000000,8882.471304
89.748575,0.000000,-222.061783,9178.553681
89.748900,0.000000,-222.061783,9400.615463
89.749225,459.657299,-0.000000,8808.450710
89.749550,-229.828649,-518.144159,9326.594869
89.749874,0.000000,-222.061783,9622.677246
89.750199,153.219100,-222.061783,9474.636058
89.750524,0.000000,-0.000000,9178.553681
89.750849,0.000000,148.041188,9252.574275
89.751173,536.266849,-0.000000,9104.533087
89.751498,612.876398,740.205942,9178.553681
89.751823,612.876398,296.082377,8512.368333
89.752148,689.485948,-74.020594,8734.430116
89.752473,766.095498,148.041188,8882.471304
89.752797,536.266849,-0.000000,9104.533087
89.753122,536.266849,-74.020594,9104.533087
89.753447,919.314598,-74.020594,9474.636058
89.753772,1072.533697,-222.061783,9770.718434
89.754097,1072.533697,-222.061783,9326.594869
89.754421,536.266849,-0.000000,9178.553681
89.754746,612.876398,-0.000000,9104.533087
89.755071,459.657299,-0.000000,9178.553681
89.755396,459.657299,444.123565,9104.533087
89.755721,842.705048,-0.000000,9178.553681
89.756045,153.219100,-74.020594,9400.615463
89.756370,383.047749,-0.000000,9400.615463
89.756695,536.266849,-296.082377,9326.594869
89.757020,383.047749,-0.000000,9252.574275
89.757345,536.266849,-0.000000,9400.615463
89.757669,306.438199,-296.082377,9326.594869
89.757994,612.876398,-0.000000,9326.594869
89.758319,766.095498,-0.000000,9030.512492
89.758644,766.095498,296.082377,9400.615463
89.758969,0.000000,296.082377,9178.553681
89.759294,383.047749,222.061783,9104.533087
89.759618,459.657299,370.102971,9326.594869
89.759943,229.828649,148.041188,8734.430116
89.760268,536.266849,296.082377,9252.574275
89.760593,229.828649,-0.000000,9178.553681
89.760918,153.219100,-0.000000,8364.327145
89.761242,306.438199,-74.020594,9696.697840
89.761567,-459.657299,-222.061783,9548.656652
89.761892,-306.438199,-222.061783,9326.594869
89.762217,-306.438199,-222.061783,9474.636058
89.762542,0.000000,-0.000000,9548.656652
89.762866,0.000000,-74.020594,9400.615463
89.763191,306.438199,-148.041188,9474.636058
89.763516,229.828649,-0.000000,9400.615463
89.763841,0.000000,-0.000000,8808.450710
89.764166,306.438199,-0.000000,8882.471304
89.764490,383.047749,296.082377,9104.533087
89.764815,689.485948,296.082377,8882.471304
89.765140,919.314598,296.082377,9178.553681
89.765465,383.047749,-0.000000,9178.553681
89.765790,536.266849,-444.123565,9548.656652
89.766115,459.657299,-74.020594,9030.512492
89.766439,536.266849,-74.020594,9252.574275
89.766764,459.657299,-0.000000,9178.553681
89.767089,153.219100,-148.041188,9400.615463
89.767414,536.266849,-296.082377,9326.594869
89.767739,306.438199,-74.020594,9400.615463
89.768063,536.266849,-74.020594,9326.594869
89.768388,612.876398,-0.000000,9178.553681
89.768713,459.657299,-0.000000,9030.512492
89.769038,536.266849,-0.000000,9104.533087
89.769363,766.095498,222.061783,9178.553681
89.769687,995.924147,-0.000000,9104.533087
89.770012,995.924147,-74.020594,8512.368333
89.770337,689.485948,-0.000000,9326.594869
89.770662,1225.752797,-0.000000,9400.615463
89.770987,919.314598,-0.000000,9104.533087
89.771311,919.314598,148.041188,9252.574275
89.771636,689.485948,-0.000000,9030.512492
89.771961,766.095498,-0.000000,8882.471304
89.772286,229.828649,-74.020594,9770.718434
89.772611,1149.143247,-0.000000,9326.594869
89.772936,1072.533697,-74.020594,9252.574275
89.773260,995.924147,-0.000000,9178.553681
89.773585,1225.752797,-74.020594,9400.615463
89.773910,1149.143247,-74.020594,9400.615463
89.774235,1302.362347,-74.020594,9178.553681
89.774560,1378.971896,296.082377,8882.471304
89.774884,1072.533697,222.061783,8660.409521
89.775209,536.266849,222.061783,9400.615463
89.775534,536.266849,296.082377,9104.533087
