freq,psd_x,psd_y,psd_z,psd_xyz
117.2,1.326e+05,7.613e+03,8.492e+03,1.487e+05
118.7,1.212e+05,7.769e+03,7.932e+03,1.369e+05
120.2,1.353e+05,9.006e+03,8.827e+03,1.531e+05
121.7,1.376e+05,1.022e+04,9.594e+03,1.574e+05
123.2,1.390e+05,1.358e+04,1.148e+04,1.640e+05
124.7,1.426e+05,1.812e+04,1.452e+04,1.752e+05
126.2,1.466e+05,2.201e+04,1.720e+04,1.858e+05
127.7,1.492e+05,2.492e+04,1.864e+04,1.928e+05
129.2,1.511e+05,2.727e+04,1.884e+04,1.972e+05
130.7,1.441e+05,2.773e+04,1.785e+04,1.897e+05
132.2,1.071e+05,2.219e+04,1.424e+04,1.435e+05
133.7,2.728e+04,7.995e+03,4.809e+03,4.009e+04
135.2,4.685e+03,3.513e+03,1.487e+03,9.685e+03
136.8,5.030e+03,2.913e+03,1.386e+03,9.330e+03
138.3,5.068e+03,2.120e+03,1.480e+03,8.668e+03
139.8,5.519e+03,1.368e+03,1.655e+03,8.542e+03
141.3,5.894e+03,8.550e+02,1.631e+03,8.380e+03
142.8,6.206e+03,6.813e+02,1.645e+03,8.532e+03
144.3,1.004e+04,1.364e+03,2.455e+03,1.386e+04
145.8,1.365e+04,2.236e+03,3.296e+03,1.918e+04
147.3,1.507e+04,2.685e+03,3.711e+03,2.146e+04
148.8,1.619e+04,3.586e+03,3.913e+03,2.369e+04
150.3,1.620e+04,4.179e+03,3.972e+03,2.435e+04
151.8,1.627e+04,4.765e+03,4.161e+03,2.519e+04
153.3,1.660e+04,5.862e+03,4.212e+03,2.668e+04
154.8,1.906e+04,8.366e+03,4.736e+03,3.217e+04
156.3,2.318e+04,1.069e+04,6.035e+03,3.990e+04
157.8,2.408e+04,1.105e+04,6.195e+03,4.133e+04
159.3,2.389e+04,1.142e+04,6.324e+03,4.164e+04
160.8,2.377e+04,1.246e+04,6.376e+03,4.261e+04
162.3,2.657e+04,1.520e+04,7.187e+03,4.895e+04
163.8,3.384e+04,2.090e+04,9.351e+03,6.409e+04
165.3,4.628e+04,3.031e+04,1.374e+04,9.032e+04
166.8,5.627e+04,3.756e+04,1.796e+04,1.118e+05
168.3,4.929e+04,3.298e+04,1.686e+04,9.913e+04
169.8,3.760e+04,2.601e+04,1.427e+04,7.787e+04
171.3,3.052e+04,2.068e+04,1.212e+04,6.332e+04
172.8,2.299e+04,1.442e+04,8.831e+03,4.624e+04
174.3,1.969e+04,1.144e+04,7.232e+03,3.836e+04
175.8,1.862e+04,1.024e+04,6.733e+03,3.560e+04
177.3,2.034e+04,1.045e+04,7.576e+03,3.837e+04
178.8,2.425e+04,1.266e+04,9.844e+03,4.675e+04
180.3,2.274e+04,1.350e+04,1.030e+04,4.653e+04
181.8,1.578e+04,1.177e+04,8.067e+03,3.562e+04
183.3,9.030e+03,7.481e+03,5.496e+03,2.201e+04
184.8,4.984e+03,3.149e+03,3.765e+03,1.190e+04
186.3,3.140e+03,1.324e+03,2.863e+03,7.327e+03
187.8,2.248e+03,1.174e+03,2.219e+03,5.641e+03
189.3,1.671e+03,1.745e+03,1.521e+03,4.936e+03
190.8,1.428e+03,2.391e+03,9.483e+02,4.767e+03
192.4,1.442e+03,2.888e+03,6.597e+02,4.989e+03
193.9,1.703e+03,3.848e+03,7.244e+02,6.275e+03
195.4,2.193e+03,3.790e+03,1.088e+03,7.072e+03
196.9,2.765e+03,2.877e+03,1.505e+03,7.148e+03
198.4,3.160e+03,2.625e+03,1.911e+03,7.695e+03
199.9,2.929e+03,2.515e+03,1.978e+03,7.423e+03
